episode,train_final_value,train_total_return,avg_td_loss,val_final_value,val_total_return
1,100237.69824215039,0.0023769824215038593,0.19647952092802334,nan,nan
2,100274.49625135997,0.0027449625135997913,0.08057909654446249,nan,nan
3,101252.92497725788,0.012529249772578854,3.3336523370550566e-05,nan,nan
4,100830.23932212185,0.008302393221218507,9.314197852786248e-05,nan,nan
5,103053.44663895619,0.03053446638956192,0.0001185614682884961,109248.35017755136,0.09248350177551368
6,101144.53461342836,0.011445346134283607,0.00027231508120902147,nan,nan
7,104084.03421165867,0.0408403421165866,0.0002997492294135169,nan,nan
8,103412.16788027891,0.03412167880278916,0.0005027728137757338,nan,nan
9,104128.46853826431,0.04128468538264318,0.0006011691610561838,nan,nan
10,103489.84682281606,0.03489846822816056,0.0008006805798955813,108472.21917013558,0.08472219170135586
11,105140.45168905274,0.051404516890527496,0.0008958187811270281,nan,nan
12,102839.2259312707,0.028392259312707058,0.0010685161368525942,nan,nan
13,103059.49061262625,0.030594906126262478,0.001053235379393389,nan,nan
14,103775.87176324285,0.03775871763242855,0.0011040158098105065,nan,nan
15,104966.59846857555,0.04966598468575545,0.0011903314264065732,109248.35017755136,0.09248350177551368
16,106143.16891747013,0.06143168917470132,0.0012792506257292423,nan,nan
17,105508.4885142843,0.05508488514284293,0.0013891001164233047,nan,nan
18,108204.54353337297,0.08204543533372965,0.0015594017770369103,nan,nan
19,102907.87572578834,0.029078757257883447,0.0019589972075649198,nan,nan
20,108386.8024570696,0.08386802457069598,0.0019241710469989825,109248.35017755136,0.09248350177551368
21,105507.1578171131,0.055071578171131064,0.0022380602633752756,nan,nan
22,104245.00891423246,0.04245008914232451,0.0023371706811665368,nan,nan
23,105359.27367108566,0.053592736710856625,0.0023124613495194278,nan,nan
24,101422.75506603542,0.014227550660354193,0.00234203515019261,nan,nan
25,109755.71387819882,0.09755713878198824,0.002335224248133825,108416.70854367455,0.08416708543674556
26,105180.36750854597,0.0518036750854598,0.0026038816967132615,nan,nan
27,108690.3174333725,0.08690317433372496,0.002629469656270532,nan,nan
28,108551.50145803085,0.08551501458030852,0.0029296298133342966,nan,nan
29,108762.48483725947,0.08762484837259477,0.0030019874936784386,nan,nan
30,106182.7613571406,0.06182761357140598,0.0034096189084104243,106963.80021055993,0.06963800210559934
31,103554.16173151605,0.03554161731516059,0.003268332701685423,nan,nan
32,107619.6381266347,0.07619638126634709,0.003304058290788727,nan,nan
33,106757.55105024915,0.06757551050249155,0.003463385568620332,nan,nan
34,109660.12498870291,0.096601249887029,0.0034687117870529525,nan,nan
35,109484.73139179048,0.09484731391790491,0.0037307608499644713,107929.35548581323,0.07929355485813216
36,113885.45712495057,0.13885457124950573,0.004029742444771595,nan,nan
37,118163.37862638666,0.18163378626386661,0.004572167333483639,nan,nan
38,117392.65641711833,0.17392656417118335,0.0053248549690034985,nan,nan
39,105842.27000575846,0.05842270005758454,0.006147093661297656,nan,nan
40,112108.76234386837,0.12108762343868373,0.005983949051040482,106332.84376827249,0.063328437682725
41,117708.10815360455,0.17708108153604551,0.006384430909584874,nan,nan
42,127774.00278685772,0.2777400278685771,0.007243246970281025,nan,nan
43,119114.47851115417,0.19114478511154176,0.008994696030726211,nan,nan
44,121492.93198962418,0.21492931989624187,0.009930501149419875,nan,nan
45,121360.52431546034,0.21360524315460339,0.010445951605766501,107964.454423565,0.07964454423564993
46,118392.74207370002,0.1839274207370003,0.011744599655144673,nan,nan
47,122411.06967928716,0.22411069679287166,0.012366594416749737,nan,nan
48,118745.0732101688,0.18745073210168806,0.012990031882810713,nan,nan
49,114295.81111444687,0.14295811114446866,0.013649173559080328,nan,nan
50,112843.55674354384,0.1284355674354385,0.014413314236336029,107509.73741725167,0.07509737417251672
51,118653.14021020319,0.1865314021020319,0.014336854807299305,nan,nan
52,132695.92073982244,0.32695920739822437,0.015756514315392187,nan,nan
53,120300.94955092554,0.2030094955092554,0.016685976668056088,nan,nan
54,118050.9304114764,0.18050930411476385,0.018112285237640854,nan,nan
55,122988.0793038444,0.2298807930384439,0.016879544600182768,104954.90041501624,0.04954900415016228
56,126815.41887345324,0.26815418873453245,0.018837486292609562,nan,nan
57,125593.9990715143,0.2559399907151432,0.019762197745941713,nan,nan
58,116955.53204876345,0.16955532048763455,0.020681232184040835,nan,nan
59,107938.8951415979,0.0793889514159789,0.021052860522351422,nan,nan
60,121703.34625023484,0.21703346250234845,0.020375337827403896,101477.89928214265,0.014778992821426584
61,121937.66592795384,0.21937665927953853,0.021693433410746667,nan,nan
62,127031.43529247677,0.2703143529247678,0.021954791410841577,nan,nan
63,135170.86435313622,0.3517086435313621,0.02413695936921041,nan,nan
64,114715.4241456215,0.14715424145621503,0.02482619897460576,nan,nan
65,110561.55178651345,0.10561551786513457,0.02557802750717298,103132.19795623783,0.031321979562378255
66,123505.83918757839,0.2350583918757838,0.025225979812021106,nan,nan
67,124790.60033711825,0.2479060033711824,0.02598509480102843,nan,nan
68,118769.53104220977,0.18769531042209775,0.027356161681794475,nan,nan
69,123968.82163107498,0.23968821631074988,0.027938796590731,nan,nan
70,120651.06503944981,0.206510650394498,0.028373247306118735,107601.92160376748,0.0760192160376747
71,122106.44409185425,0.2210644409185425,0.029159141273340832,nan,nan
72,111461.4370247288,0.11461437024728793,0.029687658418432825,nan,nan
73,116360.04230512065,0.16360042305120648,0.02953198649198424,nan,nan
74,117166.44089695944,0.17166440896959445,0.031557986153273626,nan,nan
75,114125.23232154945,0.14125232321549452,0.031864387918241456,109248.35017755136,0.09248350177551368
76,111792.98464974228,0.11792984649742277,0.03114508241112606,nan,nan
77,117690.35998395365,0.17690359983953652,0.031068870360945147,nan,nan
78,120622.13720670425,0.2062213720670425,0.03185100550902174,nan,nan
79,121515.54403121394,0.2151554403121394,0.032208726855860174,nan,nan
80,122964.44059429165,0.22964440594291657,0.03367532754682296,103320.68938717652,0.03320689387176512
81,121425.20455106163,0.21425204551061627,0.03496259730124095,nan,nan
82,134805.20468685936,0.3480520468685937,0.0353392871600348,nan,nan
83,123774.52221032344,0.23774522210323434,0.03706779567626008,nan,nan
84,115686.08233200741,0.15686082332007412,0.03936475892060586,nan,nan
85,124067.29889592851,0.24067298895928513,0.038435776045390405,103132.19795623783,0.031321979562378255
86,130857.92910040099,0.30857929100400994,0.0389421054151593,nan,nan
87,133583.15885950485,0.33583158859504847,0.04132879889311579,nan,nan
88,123713.70972534004,0.23713709725340038,0.04305129051930595,nan,nan
89,112702.96978925234,0.12702969789252339,0.04302518728242865,nan,nan
90,115088.37691170909,0.15088376911709078,0.044003948915226423,104039.88718775946,0.04039887187759472
91,113524.87728395479,0.13524877283954795,0.0442181569823441,nan,nan
92,116535.91911654956,0.16535919116549547,0.04526231937897944,nan,nan
93,124920.17828305649,0.24920178283056482,0.046299851667061895,nan,nan
94,119866.21794378383,0.19866217943783826,0.04607613348865584,nan,nan
95,114655.08802371989,0.14655088023719887,0.047334107640091355,109248.35017755136,0.09248350177551368
96,119718.59674296589,0.197185967429659,0.04710139570735528,nan,nan
97,123991.21508554474,0.23991215085544737,0.04832199438073289,nan,nan
98,122215.24261804209,0.22215242618042086,0.04869736520779634,nan,nan
99,122015.27774442504,0.22015277744425044,0.049899843764584575,nan,nan
100,136410.69933620072,0.36410699336200714,0.051636409728230526,108292.30337937556,0.08292303379375565
101,109537.04181340981,0.09537041813409819,0.051540698621278865,nan,nan
102,110650.83795628752,0.10650837956287518,0.052889493941480625,nan,nan
103,110621.01016715818,0.10621010167158174,0.052359592590439076,nan,nan
104,122551.57316150272,0.22551573161502714,0.05276324913292047,nan,nan
105,127326.63156439592,0.2732663156439592,0.051791411031449845,107741.13795970162,0.07741137959701616
106,115412.56269561211,0.1541256269561211,0.05363732268367237,nan,nan
107,115134.03912722398,0.15134039127223975,0.05383408812354235,nan,nan
108,114304.34018630428,0.14304340186304287,0.05400244106654006,nan,nan
109,104087.79685870561,0.04087796858705617,0.053668449411256335,nan,nan
110,111505.85919663044,0.1150585919663043,0.052685740839559125,100470.3198928833,0.0047031989288330855
111,115283.5911848527,0.15283591184852696,0.05216132869142878,nan,nan
112,104740.49826692969,0.047404982669296825,0.05094920095140232,nan,nan
113,110624.80293281564,0.10624802932815647,0.05074241016469921,nan,nan
114,126066.40810527049,0.2606640810527048,0.051624799798988916,nan,nan
115,115214.02056076635,0.1521402056076635,0.05038832964541019,106985.22428198249,0.06985224281982494
116,103140.18116594137,0.03140181165941369,0.05105002957468419,nan,nan
117,107107.1638713895,0.07107163871389499,0.04906745988016515,nan,nan
118,113649.15846563074,0.13649158465630729,0.04976089008620306,nan,nan
119,107869.48547220245,0.07869485472202453,0.047848886695139314,nan,nan
120,125539.36091894555,0.25539360918945553,0.04766187507188907,109106.7821771966,0.09106782177196604
121,101341.81342829703,0.013418134282970229,0.04883812428615627,nan,nan
122,110475.42801577202,0.10475428015772015,0.04723532179233509,nan,nan
123,112726.72388437283,0.12726723884372837,0.047075259829133825,nan,nan
124,104696.95595350098,0.0469695595350097,0.04493169994831006,nan,nan
125,116882.54452321159,0.16882544523211584,0.044403905650407,103495.02733352667,0.03495027333526668
126,115857.7050659294,0.15857705065929406,0.04606869118257301,nan,nan
127,121193.89081288344,0.21193890812883454,0.045642109560324134,nan,nan
128,120651.48239819353,0.20651482398193544,0.04429997046644114,nan,nan
129,121135.25800360141,0.2113525800360141,0.045607242562281644,nan,nan
130,113555.55816407797,0.13555558164077963,0.04431409230844579,106667.56184983831,0.06667561849838322
131,106479.44011350276,0.06479440113502766,0.043149428417742,nan,nan
132,117944.89643921777,0.17944896439217772,0.04252808323874329,nan,nan
133,111738.30299305168,0.11738302993051675,0.043474797736495395,nan,nan
134,109901.50334450163,0.09901503344501639,0.04295887130468768,nan,nan
135,118457.18595893106,0.18457185958931066,0.04208602944655607,109248.35017755136,0.09248350177551368
136,101142.98572955512,0.011429857295551127,0.04058559305041367,nan,nan
137,110152.36691024796,0.10152366910247967,0.040823553082137566,nan,nan
138,120033.79000287448,0.20033790002874485,0.03993393674911283,nan,nan
139,108385.1571297399,0.08385157129739906,0.040357123770935595,nan,nan
140,110018.07419466607,0.10018074194666071,0.03928140059238173,109248.35017755136,0.09248350177551368
141,119205.01797581128,0.1920501797581129,0.03904995728608757,nan,nan
142,117065.62464069184,0.17065624640691834,0.04000057000543421,nan,nan
143,102511.74906334316,0.025117490633431494,0.04102179178236098,nan,nan
144,111736.81534348405,0.11736815343484053,0.03930534834210064,nan,nan
145,121181.5967229806,0.2118159672298059,0.03924032124537034,99928.31343067934,-0.0007168656932066142
146,114937.17432601935,0.14937174326019353,0.04034936944679453,nan,nan
147,116753.54884914601,0.16753548849146016,0.038113255157136046,nan,nan
148,115186.07139281386,0.1518607139281385,0.0392891576444524,nan,nan
149,123555.46093745058,0.23555460937450579,0.03737020605219672,nan,nan
150,109976.28656579042,0.09976286565790415,0.03739793374924627,100682.32210012816,0.006823221001281743
151,112017.83691614727,0.12017836916147262,0.037002066541907505,nan,nan
152,102145.09712506105,0.02145097125061035,0.03647191791021869,nan,nan
153,108099.61602277872,0.0809961602277871,0.03414432487957861,nan,nan
154,109438.3537393095,0.09438353739309502,0.032104047356300534,nan,nan
155,104388.41554785175,0.04388415547851743,0.03164439406934101,100331.39008413698,0.0033139008413698434
156,110797.19535723604,0.10797195357236045,0.031152714483286863,nan,nan
157,109598.11679496971,0.09598116794969713,0.03129611865477235,nan,nan
158,106819.02201903753,0.06819022019037524,0.0298493086826982,nan,nan
159,113773.6570875846,0.137736570875846,0.029664432569150797,nan,nan
160,106710.07944487083,0.06710079444870831,0.02856527587890778,101768.00994100193,0.017680099410019245
161,109530.1952797528,0.09530195279752807,0.029585884516469943,nan,nan
162,108315.80805183807,0.0831580805183807,0.028666375480182443,nan,nan
163,106041.13563023195,0.06041135630231942,0.028369213556414107,nan,nan
164,106344.08877341654,0.06344088773416545,0.02682746422009245,nan,nan
165,107631.8943691618,0.07631894369161807,0.026312966976528327,100494.1746135025,0.00494174613502496
166,100960.51441696945,0.00960514416969449,0.02583348085502665,nan,nan
167,109959.28110308465,0.0995928110308466,0.02318626571421353,nan,nan
168,103112.47945011548,0.031124794501154796,0.023185163376219644,nan,nan
169,109433.06710160458,0.09433067101604586,0.022770523900756175,nan,nan
170,104262.71882634365,0.04262718826343659,0.02276164049904786,109248.35017755136,0.09248350177551368
171,112990.87102084933,0.12990871020849326,0.021690395954166858,nan,nan
172,108221.01831578645,0.08221018315786455,0.021025707708385317,nan,nan
173,122051.69442521106,0.22051694425211066,0.020497104749385937,nan,nan
174,113899.73060786659,0.13899730607866578,0.020707377454795492,nan,nan
175,117525.85248808398,0.17525852488083982,0.02065308808072577,106878.31802265174,0.06878318022651753
176,105685.16761787998,0.056851676178799826,0.021649974689468977,nan,nan
177,119283.49366365065,0.19283493663650653,0.021556226968193752,nan,nan
178,103740.46287733277,0.03740462877332762,0.021221441067563896,nan,nan
179,111262.13380175787,0.11262133801757868,0.02133068924592629,nan,nan
