episode,train_final_value,train_total_return,avg_td_loss,val_final_value,val_total_return
102,101468.99958196266,0.014689995819626711,0.02869260267399602,nan,nan
103,101528.22343523792,0.015282234352379076,0.028020676100753726,nan,nan
104,103454.39658966468,0.03454396589664688,0.02793524684686883,nan,nan
105,111933.32309671608,0.11933323096716086,0.026297785464403912,100444.89639482881,0.004448963948288087
106,104768.29822597405,0.047682982259740436,0.02641503244155192,nan,nan
107,114577.49483219539,0.14577494832195392,0.025861591471617113,nan,nan
108,110085.70937409787,0.10085709374097873,0.02623388315924376,nan,nan
109,103608.47516335131,0.03608475163351299,0.02601222828264497,nan,nan
110,111513.21096531118,0.11513210965311194,0.025562797752662635,100281.36425245668,0.0028136425245668395
111,102259.0002941782,0.02259000294178204,0.025681416887661592,nan,nan
112,111236.90531208638,0.11236905312086387,0.02444047772500237,nan,nan
113,104375.96035777111,0.043759603577711026,0.024137906925974943,nan,nan
114,104503.86663720627,0.045038666372062774,0.02458594675636261,nan,nan
115,115542.31398857513,0.1554231398857513,0.022867757491915528,109248.35017755136,0.09248350177551368
116,112269.29404859744,0.12269294048597446,0.02323693267317863,nan,nan
117,111017.49027512953,0.11017490275129527,0.022670193937297904,nan,nan
118,100990.88160667616,0.00990881606676175,0.023562295485017582,nan,nan
119,107294.56281680118,0.07294562816801164,0.02224157664849564,nan,nan
120,107807.63206292357,0.07807632062923564,0.0220766774140486,101050.26858956908,0.0105026858956907
121,101921.57169446377,0.01921571694463764,0.02236365364365171,nan,nan
122,102132.05059518239,0.021320505951823776,0.02037552109659656,nan,nan
123,105234.49150589005,0.0523449150589006,0.020092394140844017,nan,nan
124,102064.98268035517,0.020649826803551763,0.018984280442084556,nan,nan
125,102354.91083105092,0.02354910831050927,0.018670047215519955,100220.4002342682,0.002204002342682143
126,102272.84848962032,0.02272848489620305,0.01847851738425353,nan,nan
127,101320.14236824049,0.013201423682404956,0.01780696907015906,nan,nan
128,104275.23812843826,0.042752381284382635,0.01625560080423344,nan,nan
129,103202.70618974327,0.03202706189743276,0.016430677559086036,nan,nan
130,107249.07095193113,0.07249070951931125,0.01543851984548151,101262.68792427062,0.012626879242706224
131,102531.01747569861,0.02531017475698616,0.014215615581621701,nan,nan
132,108652.17841859539,0.0865217841859538,0.0134816070857493,nan,nan
133,106859.41193791786,0.06859411937917859,0.013281652721239413,nan,nan
134,103628.80599538531,0.03628805995385309,0.013076105019425747,nan,nan
135,112376.86693808551,0.12376866938085507,0.011908785238827475,101732.13036759566,0.017321303675956523
136,103197.16372206323,0.03197163722063223,0.012277944923506283,nan,nan
137,101933.24444196031,0.019332444419603023,0.012044084936271146,nan,nan
138,102701.78778887758,0.027017877888775743,0.011763621116476103,nan,nan
139,110646.51683926774,0.10646516839267739,0.011476774442622486,nan,nan
140,111128.21432499427,0.11128214324994268,0.010961188560964587,109248.35017755136,0.09248350177551368
141,102892.72283540171,0.028927228354017176,0.010980509187686125,nan,nan
142,105615.66181146259,0.0561566181146258,0.010245637506301496,nan,nan
143,105217.5098227044,0.05217509822704414,0.010332755223712764,nan,nan
144,112140.50537513365,0.12140505375133648,0.010066913037420163,nan,nan
145,102391.28932640454,0.023912893264045332,0.00995319594293981,109248.35017755136,0.09248350177551368
146,108044.32643105612,0.08044326431056126,0.00982239009593993,nan,nan
147,103132.68503983296,0.0313268503983295,0.009070763696707795,nan,nan
148,102730.88276338774,0.02730882763387732,0.009357439053303213,nan,nan
149,110860.28857328526,0.10860288573285248,0.009005080246921404,nan,nan
150,107425.83740023435,0.07425837400234347,0.008790762613853347,109248.35017755136,0.09248350177551368
151,105255.16285285684,0.05255162852856832,0.00886235888763482,nan,nan
152,109377.79515276922,0.0937779515276922,0.008600822932486816,nan,nan
153,105924.46168567751,0.05924461685677507,0.008202702436235722,nan,nan
154,106018.87199529658,0.06018871995296582,0.007762164554532156,nan,nan
155,106035.92057466712,0.06035920574667131,0.007783891633461551,107543.83819197849,0.0754383819197848
156,103002.03058185971,0.03002030581859705,0.007754162594017488,nan,nan
157,101767.9771331206,0.017679771331206018,0.007591090428999658,nan,nan
158,104269.02575253874,0.042690257525387354,0.0073863886605107,nan,nan
159,100998.35649191185,0.009983564919118448,0.007312878689796875,nan,nan
160,102550.45869170854,0.025504586917085348,0.006987608032025807,100395.17735475159,0.003951773547515858
161,101675.53461862971,0.016755346186297038,0.006862875972837432,nan,nan
162,106485.15338162337,0.06485153381623365,0.006784037885770222,nan,nan
163,101444.93917020423,0.014449391702042291,0.006564042805984118,nan,nan
164,102622.94585955451,0.026229458595545152,0.006343992766864028,nan,nan
165,106627.37596370433,0.0662737596370433,0.006330600545931092,107259.66149163827,0.07259661491638258
166,104661.9858303587,0.04661985830358706,0.006285894646365171,nan,nan
167,108582.90661322813,0.08582906613228136,0.005945847946715358,nan,nan
168,102891.0876425841,0.028910876425841003,0.006017317597425961,nan,nan
169,105838.89523801608,0.05838895238016084,0.006067990253721423,nan,nan
170,100496.1228673249,0.004961228673248996,0.006153052644623595,109248.35017755136,0.09248350177551368
171,103872.30900440985,0.03872309004409846,0.0059347263825646895,nan,nan
172,101321.0755066414,0.013210755066414004,0.0058396927144232155,nan,nan
173,102215.85788082512,0.022158578808251228,0.00578161647977342,nan,nan
174,107800.47991440115,0.0780047991440116,0.005380925150295612,nan,nan
175,107586.70246629628,0.07586702466296269,0.005153015546349165,103646.17290746688,0.036461729074668936
176,110647.90678908657,0.10647906789086581,0.005145230032082381,nan,nan
177,101097.66780755056,0.01097667807550562,0.005376770347441658,nan,nan
178,100804.0992659703,0.00804099265970315,0.005195517219252659,nan,nan
179,107984.66878666522,0.07984668786665217,0.005079827220079621,nan,nan
180,111817.77422844128,0.1181777422844128,0.005019706777837609,103512.20663271332,0.03512206632713322
181,111152.75731154265,0.1115275731154266,0.005172894019786284,nan,nan
182,102332.2909387207,0.023322909387206936,0.00515364927093599,nan,nan
183,106048.66928463375,0.06048669284633745,0.0048804467227578415,nan,nan
184,104273.74889266974,0.042737488926697376,0.00445517453900739,nan,nan
185,103819.10776622122,0.0381910776622123,0.0046278908091561466,109248.35017755136,0.09248350177551368
186,116359.1950581981,0.16359195058198095,0.004654142949639124,nan,nan
187,107571.90126837754,0.07571901268377546,0.0048311975455334975,nan,nan
188,106527.7172440931,0.06527717244093112,0.005054850440402623,nan,nan
189,110477.49220750234,0.10477492207502337,0.005064738040522723,nan,nan
190,106926.07337974088,0.06926073379740871,0.005176871743865097,105281.67967312624,0.052816796731262494
191,104975.02044038205,0.0497502044038205,0.005326577837693439,nan,nan
192,102966.30359648532,0.02966303596485309,0.005230921570767418,nan,nan
193,111970.2228417225,0.11970222841722489,0.005138809502449885,nan,nan
194,108031.74997644054,0.08031749976440539,0.005413678683947853,nan,nan
195,109635.09518103415,0.09635095181034159,0.00538055381589218,106620.35786132053,0.06620357861320536
196,104339.02807681102,0.043390280768110134,0.0057154894577355645,nan,nan
197,120889.82472260477,0.20889824722604766,0.00578941205320349,nan,nan
198,103386.05631507031,0.03386056315070318,0.006456426728928475,nan,nan
199,105506.97225841155,0.055069722584115466,0.006576896823801945,nan,nan
200,102301.30608380708,0.023013060838070754,0.006307793189634151,100236.97453150178,0.0023697453150177683
201,102953.2750232735,0.02953275023273494,0.006274281159937296,nan,nan
202,104239.94664882487,0.04239946648824877,0.006070818246098919,nan,nan
203,108804.2697374364,0.08804269737436399,0.006094942014376497,nan,nan
204,114030.70065115741,0.14030700651157413,0.006163727945874638,nan,nan
205,115948.85183221828,0.1594885183221828,0.006626308720368791,100318.38189549257,0.003183818954925588
206,102927.37038620867,0.02927370386208672,0.00690369898673379,nan,nan
207,105239.10304199041,0.05239103041990423,0.006475619679440932,nan,nan
208,102617.15582055853,0.026171558205585255,0.0064463217954433384,nan,nan
209,100746.61820504758,0.007466182050475778,0.0063772718206873795,nan,nan
210,102406.89891049765,0.024068989104976568,0.006301675309808808,109248.35017755136,0.09248350177551368
211,112680.78144883354,0.12680781448833534,0.006266941232605226,nan,nan
212,105396.66594369138,0.0539666594369137,0.006381223012179116,nan,nan
213,121607.28009234618,0.21607280092346182,0.006594320223504718,nan,nan
214,113583.23547509771,0.135832354750977,0.007015630714237354,nan,nan
215,115127.15508468155,0.15127155084681543,0.007405316041868286,107230.58962451175,0.07230589624511752
216,111342.07629533681,0.11342076295336811,0.00761850810255806,nan,nan
217,108690.7324340918,0.08690732434091797,0.007853916113431806,nan,nan
218,117094.28233888827,0.17094282338888278,0.008233621872298362,nan,nan
219,110658.53333740437,0.10658533337404363,0.00836746690741131,nan,nan
220,101893.87981340788,0.018938798134078727,0.008453966190759525,103547.74638980103,0.03547746389801021
221,109651.1285009442,0.09651128500944206,0.00820032974454834,nan,nan
222,104297.98049480251,0.042979804948025224,0.00865593890564157,nan,nan
223,101330.67650444993,0.013306765044499347,0.008367334093498604,nan,nan
224,107765.98410331363,0.07765984103313639,0.008316915826899765,nan,nan
225,112052.73205950932,0.12052732059509319,0.008611228646750015,100377.78597493745,0.0037778597493745014
226,103382.86823107356,0.03382868231073566,0.008871475365276727,nan,nan
227,106149.22760812564,0.0614922760812564,0.008738216970808992,nan,nan
228,106998.21582214463,0.06998215822144638,0.00880174617751485,nan,nan
229,117493.35870718965,0.17493358707189643,0.008781912984430476,nan,nan
230,114435.2470624791,0.14435247062479095,0.009687312617756036,100377.78597493745,0.0037778597493745014
231,108654.13814676115,0.08654138146761148,0.01020064116381553,nan,nan
232,113600.05398407571,0.1360005398407571,0.009942325306306435,nan,nan
233,110073.01389550207,0.10073013895502059,0.010528923717095665,nan,nan
234,106489.24538022625,0.06489245380226238,0.010163890564631526,nan,nan
235,106303.70476590932,0.06303704765909313,0.0106599886412254,104171.14677120588,0.04171146771205869
236,102510.86759235003,0.02510867592350019,0.010615170082448309,nan,nan
237,115216.33509494043,0.15216335094940425,0.010813629931357989,nan,nan
238,105618.97194657712,0.056189719465771226,0.011023153311611852,nan,nan
239,102581.88185219016,0.025818818521901488,0.010834964951410805,nan,nan
240,104219.4148940488,0.04219414894048801,0.01092075948702817,109248.35017755136,0.09248350177551368
241,106053.77830085754,0.060537783008575374,0.010608438104625625,nan,nan
242,100135.58471207815,0.001355847120781517,0.011022227152353776,nan,nan
243,104304.59125025848,0.04304591250258483,0.01096780139538154,nan,nan
244,101486.09307991991,0.014860930799199146,0.011078166976065614,nan,nan
245,109572.11893758785,0.09572118937587848,0.011056693412136408,103716.31684321983,0.037163168432198246
246,102017.76838789394,0.020177683878939368,0.010717265766621317,nan,nan
247,102427.48219744605,0.024274821974460403,0.010797583623425115,nan,nan
248,103623.87562507248,0.036238756250724924,0.010622574437521966,nan,nan
249,101209.45873992657,0.012094587399265722,0.010496852777161092,nan,nan
250,103358.74617119985,0.033587461711998445,0.010105903078342133,109248.35017755136,0.09248350177551368
251,109063.0488593684,0.09063048859368394,0.010940047471479785,nan,nan
252,115755.1191617653,0.15755119161765285,0.010757111369356306,nan,nan
253,103345.75867391982,0.033457586739198186,0.010812321680889886,nan,nan
254,106461.72108455202,0.06461721084552008,0.01075266680093587,nan,nan
255,109026.98832453745,0.09026988324537455,0.010565955807409213,99925.43726566315,-0.0007456273433685823
256,110913.50312389,0.1091350312388999,0.010315833355372955,nan,nan
257,105009.76097393043,0.050097609739304216,0.010995085959630106,nan,nan
258,102408.91497531344,0.024089149753134365,0.010479868992186732,nan,nan
259,109922.08270726026,0.09922082707260249,0.010712256675155313,nan,nan
260,112681.13764080431,0.12681137640804319,0.011032255070044544,104716.87797029114,0.047168779702911445
261,104349.53119387831,0.04349531193878309,0.011134421181012712,nan,nan
262,115781.60759047148,0.15781607590471491,0.01100606668635282,nan,nan
263,109352.78346174634,0.09352783461746328,0.011178854512155051,nan,nan
264,111226.06975180247,0.1122606975180247,0.010568141435026738,nan,nan
265,112589.5700901128,0.1258957009011279,0.010754047580309596,100656.83372607423,0.006568337260742352
266,107651.14489867787,0.07651144898677864,0.010974000228369562,nan,nan
267,117658.93358291741,0.17658933582917413,0.011490268329426281,nan,nan
268,112806.74748851311,0.12806747488513115,0.011874929659492587,nan,nan
269,114697.16714192614,0.14697167141926148,0.011804138569545798,nan,nan
270,121507.7616480027,0.215077616480027,0.012324128863204213,101201.91155137634,0.012019115513763445
271,119765.48077222647,0.19765480772226462,0.012598826401670092,nan,nan
272,109904.86136081895,0.0990486136081894,0.012306278852997083,nan,nan
273,115472.15066292766,0.15472150662927664,0.012908064248086607,nan,nan
274,124071.72825710499,0.24071728257104996,0.013570276314745711,nan,nan
275,119142.56589563191,0.19142565895631902,0.01490308755852598,100222.49059198,0.0022249059197998466
276,109007.36765838077,0.09007367658380772,0.01532411667184424,nan,nan
277,120727.4422036305,0.20727442203630497,0.015688409824992023,nan,nan
278,109238.30474365053,0.09238304743650527,0.01550310162452128,nan,nan
279,104900.41316291259,0.04900413162912587,0.015759033527295616,nan,nan
280,118402.94469193183,0.18402944691931822,0.015557452014260453,109248.35017755136,0.09248350177551368
281,116828.94806419197,0.16828948064191973,0.015158463496593864,nan,nan
282,113024.57060029617,0.1302457060029616,0.01551591134765923,nan,nan
283,112671.36746343433,0.12671367463434335,0.015280542611141397,nan,nan
284,115149.42961228002,0.15149429612280008,0.015805021521954433,nan,nan
285,112390.353864212,0.12390353864211989,0.01587047463642758,100433.14938665774,0.004331493866577274
286,112787.12169612898,0.12787121696128967,0.015280992031526969,nan,nan
287,112763.18254804793,0.12763182548047936,0.01559510398649958,nan,nan
288,111497.5921963235,0.11497592196323492,0.01589556904034436,nan,nan
289,108261.22216748634,0.08261222167486348,0.016038481928988293,nan,nan
290,105879.5268642197,0.058795268642197085,0.01589190461018633,107498.65804957584,0.07498658049575835
291,119941.98967478183,0.19941989674781824,0.016613195162014066,nan,nan
292,104508.18838714228,0.04508188387142287,0.017050925404329603,nan,nan
293,113323.66852362064,0.13323668523620635,0.016625808781112257,nan,nan
294,104183.86252144452,0.041838625214445146,0.01645409541557598,nan,nan
295,105961.2392220899,0.05961239222089909,0.017089891375361578,107933.13848661046,0.07933138486610458
296,107749.56005950736,0.07749560059507354,0.01612476676852474,nan,nan
297,111120.05835056883,0.11120058350568818,0.016122832110045494,nan,nan
298,108133.12074886516,0.08133120748865164,0.016112669014802104,nan,nan
299,109318.40633665101,0.0931840633665102,0.016112921302465413,nan,nan
300,103252.3338290577,0.032523338290576964,0.01576524204034494,100444.89639482881,0.004448963948288087
301,126533.12137067325,0.2653312137067325,0.015785937285377236,nan,nan
302,117501.09637808036,0.1750109637808035,0.016601759783853885,nan,nan
303,113510.16753011724,0.13510167530117245,0.016750303354895642,nan,nan
304,117360.91994419509,0.17360919944195086,0.01705354583098487,nan,nan
305,117101.7085541555,0.17101708554155493,0.017680754707638618,102955.74092736434,0.029557409273643476
306,111208.84341271424,0.11208843412714242,0.01834374279242979,nan,nan
307,108424.61068735615,0.0842461068735616,0.0186427164436463,nan,nan
308,112551.5864437791,0.12551586443779095,0.019106305888628695,nan,nan
309,101999.30745278747,0.019993074527874688,0.0200102019049363,nan,nan
310,109894.62588825806,0.09894625888258068,0.018445099283128884,100194.14202329254,0.0019414202329255392
311,106205.62832781993,0.06205628327819923,0.019194301135246776,nan,nan
312,118493.31518710716,0.1849331518710715,0.019384909054138522,nan,nan
313,113378.73657419778,0.13378736574197791,0.019228096217573716,nan,nan
314,117589.89340418631,0.17589893404186308,0.019996863353665427,nan,nan
315,109204.8102589531,0.092048102589531,0.020717275554821578,109248.35017755136,0.09248350177551368
316,109197.34316745964,0.09197343167459637,0.020786483577687746,nan,nan
317,122670.78334491921,0.2267078334491921,0.020462254204863226,nan,nan
318,108016.2627132799,0.08016262713279887,0.021694188871043824,nan,nan
319,105541.92924171264,0.0554192924171264,0.021305705617475735,nan,nan
320,107105.99888830191,0.07105998888301901,0.021454588929006077,100590.73717745973,0.005907371774597214
321,114245.68416463293,0.1424568416463292,0.021309485357048605,nan,nan
322,111015.75668729421,0.1101575668729422,0.02158714220840595,nan,nan
323,106922.09480238153,0.06922094802381529,0.021553352344787332,nan,nan
324,107037.58851204124,0.07037588512041237,0.021222236900602088,nan,nan
325,113249.89977558823,0.13249899775588236,0.02099200232957988,101026.57021702573,0.01026570217025724
326,105952.3574853019,0.05952357485301896,0.021568079116137673,nan,nan
327,106917.18674496668,0.06917186744966686,0.0208785473136077,nan,nan
328,114588.13417821904,0.14588134178219048,0.02115081077116937,nan,nan
329,103863.31856337273,0.038633185633727196,0.021957217291061693,nan,nan
330,109748.58075331419,0.09748580753314195,0.021289945038953872,102064.89480982594,0.020648948098259456
331,108120.60044519437,0.08120600445194381,0.021069153416759877,nan,nan
332,118711.65323156171,0.18711653231561698,0.02105006354171573,nan,nan
333,102983.4838869286,0.02983483886928595,0.021125943659489384,nan,nan
334,116614.88739758302,0.1661488739758301,0.02063185464025452,nan,nan
335,108017.99815397462,0.08017998153974615,0.020567952271524973,103716.31684321983,0.037163168432198246
336,104104.57802190796,0.041045780219079564,0.020200987354802268,nan,nan
337,106518.11643435682,0.06518116434356824,0.019867885564660653,nan,nan
338,109497.21751847841,0.09497217518478407,0.020192151222652045,nan,nan
339,101722.08507876405,0.017220850787640574,0.019851436514488865,nan,nan
340,110170.15747972025,0.10170157479720254,0.018562365469345025,107281.91169830326,0.07281911698303256
341,109199.94211123197,0.09199942111231962,0.018264361602273346,nan,nan
342,116022.90138115146,0.16022901381151455,0.01707082140726032,nan,nan
343,107443.30877431692,0.07443308774316915,0.017827115489776026,nan,nan
344,104394.98465650583,0.04394984656505829,0.016895301648674223,nan,nan
345,118476.19321825997,0.18476193218259973,0.01747688573829563,100318.38189549257,0.003183818954925588
346,112865.58027462973,0.12865580274629718,0.017172610037574376,nan,nan
347,102434.84071611993,0.024348407161199237,0.016899580871309862,nan,nan
348,106923.04163438226,0.06923041634382265,0.01666542466062092,nan,nan
349,101079.86360352726,0.010798636035272757,0.016194972586882843,nan,nan
350,109105.27308926886,0.0910527308926885,0.015723821560489945,100281.36425245668,0.0028136425245668395
351,100536.6412733841,0.005366412733841086,0.01616664850555738,nan,nan
352,102396.16213754473,0.023961621375447217,0.01563395502451854,nan,nan
353,113874.27483144568,0.13874274831445677,0.015770331715977942,nan,nan
354,101739.69337286091,0.017396933728609065,0.01543319291557692,nan,nan
355,103787.46024461192,0.03787460244611918,0.015439146889803834,109248.35017755136,0.09248350177551368
356,108731.66964278788,0.08731669642787887,0.015364251315616554,nan,nan
357,108417.45856629575,0.08417458566295744,0.015161994577822448,nan,nan
358,115657.30070850199,0.15657300708501998,0.015019715845558949,nan,nan
359,108258.64386028869,0.08258643860288695,0.01506782703034054,nan,nan
360,101656.4267828903,0.016564267828902857,0.01483317428832285,100377.78597493745,0.0037778597493745014
361,111959.10799302312,0.1195910799302311,0.014870087856999576,nan,nan
362,104514.7855108435,0.045147855108435,0.015067520637788505,nan,nan
363,107786.00078425994,0.0778600078425995,0.015455976640682167,nan,nan
364,110340.58043721218,0.10340580437212177,0.014867474310497541,nan,nan
365,103680.23333462546,0.0368023333462546,0.014792490891499397,109248.35017755136,0.09248350177551368
366,117199.33067378626,0.1719933067378625,0.015019441361837162,nan,nan
367,104953.50514520657,0.049535051452065604,0.015024109176425491,nan,nan
368,104537.40184351361,0.04537401843513611,0.014336750870943934,nan,nan
369,101616.02078224192,0.016160207822419226,0.013693149952061173,nan,nan
370,107213.79608672339,0.0721379608672339,0.0132436547298762,100281.36425245668,0.0028136425245668395
371,120786.2821765366,0.20786282176536597,0.01281743388102409,nan,nan
372,114053.93654006015,0.14053936540060152,0.013047818056072589,nan,nan
373,105153.99194128992,0.05153991941289915,0.013275308576008248,nan,nan
374,100168.3054859047,0.0016830548590469618,0.012760403972628882,nan,nan
375,103734.59923965466,0.03734599239654668,0.012077511749412392,100379.18126226809,0.0037918126226808013
376,114854.04859270874,0.14854048592708735,0.01229690737893337,nan,nan
377,106858.94120031173,0.06858941200311741,0.012832115260659513,nan,nan
378,109283.9517355939,0.0928395173559391,0.012982267494568931,nan,nan
379,100930.8753631249,0.009308753631249056,0.012693348712154533,nan,nan
380,106564.23982130639,0.06564239821306384,0.011988901442152585,104839.73190650556,0.04839731906505573
381,102392.489608223,0.02392489608223003,0.011468026062860626,nan,nan
382,109447.4756034185,0.09447475603418498,0.011039135543517818,nan,nan
383,108718.79751556023,0.08718797515560239,0.01138370763587613,nan,nan
