[2025-12-06 20:31:33] ========================================
[2025-12-06 20:31:33] Run: ddqn_ticker-AAPL_hmax-50_ep-750_seed-0_f0ae30cc3a30167c94008c9384dcf21b
[2025-12-06 20:31:33] Device: cpu
[2025-12-06 20:31:33] Episodes=750, eval_interval=50, gamma=0.99, lr=0.0001, batch_size=64
[2025-12-06 20:31:33] Env: initial_amount=100000.0, hmax=50, buy_cost_pct=0.001, sell_cost_pct=0.001, window_size=50, max_pos=1000
[2025-12-06 20:31:33] ========================================
[2025-12-06 20:31:33] State dimension: 57, Action dimension: 101
[2025-12-06 20:31:35] Agent: DDQNAgent with hidden_sizes=(128, 128), buffer_capacity=100000, min_buffer_size=1000
[2025-12-06 20:31:35] Starting training.
[2025-12-06 20:46:41] Ep 225/750 | train_final=151943.51 (ret=0.5194) | avg_td_loss=0.0011
[2025-12-06 20:46:45] Ep 226/750 | train_final=159622.48 (ret=0.5962) | avg_td_loss=0.0010
[2025-12-06 20:46:49] Ep 227/750 | train_final=154903.59 (ret=0.5490) | avg_td_loss=0.0011
[2025-12-06 20:46:53] Ep 228/750 | train_final=150973.55 (ret=0.5097) | avg_td_loss=0.0010
[2025-12-06 20:46:58] Ep 229/750 | train_final=154079.70 (ret=0.5408) | avg_td_loss=0.0010
[2025-12-06 20:47:02] Ep 230/750 | train_final=160465.53 (ret=0.6047) | avg_td_loss=0.0010
[2025-12-06 20:47:06] Ep 231/750 | train_final=161205.76 (ret=0.6121) | avg_td_loss=0.0010
[2025-12-06 20:47:10] Ep 232/750 | train_final=162153.91 (ret=0.6215) | avg_td_loss=0.0009
[2025-12-06 20:47:14] Ep 233/750 | train_final=165301.35 (ret=0.6530) | avg_td_loss=0.0009
[2025-12-06 20:47:19] Ep 234/750 | train_final=160306.66 (ret=0.6031) | avg_td_loss=0.0009
[2025-12-06 20:47:22] Ep 235/750 | train_final=164897.38 (ret=0.6490) | avg_td_loss=0.0009
[2025-12-06 20:47:26] Ep 236/750 | train_final=154770.69 (ret=0.5477) | avg_td_loss=0.0009
[2025-12-06 20:47:31] Ep 237/750 | train_final=165845.58 (ret=0.6585) | avg_td_loss=0.0009
[2025-12-06 20:47:35] Ep 238/750 | train_final=160005.69 (ret=0.6001) | avg_td_loss=0.0009
[2025-12-06 20:47:39] Ep 239/750 | train_final=166669.36 (ret=0.6667) | avg_td_loss=0.0009
[2025-12-06 20:47:43] Ep 240/750 | train_final=151689.54 (ret=0.5169) | avg_td_loss=0.0009
[2025-12-06 20:47:47] Ep 241/750 | train_final=161884.34 (ret=0.6188) | avg_td_loss=0.0009
[2025-12-06 20:47:52] Ep 242/750 | train_final=152370.37 (ret=0.5237) | avg_td_loss=0.0009
[2025-12-06 20:47:55] Ep 243/750 | train_final=162266.38 (ret=0.6227) | avg_td_loss=0.0009
[2025-12-06 20:48:00] Ep 244/750 | train_final=139123.61 (ret=0.3912) | avg_td_loss=0.0008
[2025-12-06 20:48:04] Ep 245/750 | train_final=165778.65 (ret=0.6578) | avg_td_loss=0.0009
[2025-12-06 20:48:08] Ep 246/750 | train_final=165158.01 (ret=0.6516) | avg_td_loss=0.0008
[2025-12-06 20:48:13] Ep 247/750 | train_final=159613.01 (ret=0.5961) | avg_td_loss=0.0008
[2025-12-06 20:48:17] Ep 248/750 | train_final=156325.81 (ret=0.5633) | avg_td_loss=0.0008
[2025-12-06 20:48:21] Ep 249/750 | train_final=159207.36 (ret=0.5921) | avg_td_loss=0.0008
[2025-12-06 20:48:25] Ep 250/750 | train_final=162113.96 (ret=0.6211) | avg_td_loss=0.0008 | val_final=100975.22 (ret=0.0098)
[2025-12-06 20:48:30] Ep 251/750 | train_final=154597.53 (ret=0.5460) | avg_td_loss=0.0009
[2025-12-06 20:48:35] Ep 252/750 | train_final=154836.66 (ret=0.5484) | avg_td_loss=0.0008
[2025-12-06 20:48:40] Ep 253/750 | train_final=157759.77 (ret=0.5776) | avg_td_loss=0.0009
[2025-12-06 20:48:44] Ep 254/750 | train_final=163329.71 (ret=0.6333) | avg_td_loss=0.0009
[2025-12-06 20:48:48] Ep 255/750 | train_final=156916.29 (ret=0.5692) | avg_td_loss=0.0009
[2025-12-06 20:48:53] Ep 256/750 | train_final=156837.55 (ret=0.5684) | avg_td_loss=0.0009
[2025-12-06 20:48:57] Ep 257/750 | train_final=148464.11 (ret=0.4846) | avg_td_loss=0.0009
[2025-12-06 20:49:01] Ep 258/750 | train_final=167355.23 (ret=0.6736) | avg_td_loss=0.0009
[2025-12-06 20:49:05] Ep 259/750 | train_final=156909.49 (ret=0.5691) | avg_td_loss=0.0009
[2025-12-06 20:49:09] Ep 260/750 | train_final=150630.93 (ret=0.5063) | avg_td_loss=0.0009
[2025-12-06 20:49:13] Ep 261/750 | train_final=164916.96 (ret=0.6492) | avg_td_loss=0.0009
[2025-12-06 20:49:17] Ep 262/750 | train_final=150294.28 (ret=0.5029) | avg_td_loss=0.0009
[2025-12-06 20:49:22] Ep 263/750 | train_final=163265.28 (ret=0.6327) | avg_td_loss=0.0008
[2025-12-06 20:49:26] Ep 264/750 | train_final=162944.30 (ret=0.6294) | avg_td_loss=0.0008
[2025-12-06 20:49:30] Ep 265/750 | train_final=157414.86 (ret=0.5741) | avg_td_loss=0.0009
[2025-12-06 20:49:35] Ep 266/750 | train_final=158205.48 (ret=0.5821) | avg_td_loss=0.0009
[2025-12-06 20:49:39] Ep 267/750 | train_final=147841.94 (ret=0.4784) | avg_td_loss=0.0008
[2025-12-06 20:49:43] Ep 268/750 | train_final=162769.73 (ret=0.6277) | avg_td_loss=0.0008
[2025-12-06 20:49:47] Ep 269/750 | train_final=156779.56 (ret=0.5678) | avg_td_loss=0.0009
[2025-12-06 20:49:51] Ep 270/750 | train_final=158893.26 (ret=0.5889) | avg_td_loss=0.0009
[2025-12-06 20:49:55] Ep 271/750 | train_final=156867.04 (ret=0.5687) | avg_td_loss=0.0009
[2025-12-06 20:49:58] Ep 272/750 | train_final=162464.49 (ret=0.6246) | avg_td_loss=0.0008
[2025-12-06 20:50:03] Ep 273/750 | train_final=163882.71 (ret=0.6388) | avg_td_loss=0.0008
[2025-12-06 20:50:07] Ep 274/750 | train_final=147611.88 (ret=0.4761) | avg_td_loss=0.0008
[2025-12-06 20:50:11] Ep 275/750 | train_final=151625.18 (ret=0.5163) | avg_td_loss=0.0008
[2025-12-06 20:50:15] Ep 276/750 | train_final=155580.99 (ret=0.5558) | avg_td_loss=0.0008
[2025-12-06 20:50:19] Ep 277/750 | train_final=160584.72 (ret=0.6058) | avg_td_loss=0.0008
[2025-12-06 20:50:23] Ep 278/750 | train_final=155938.67 (ret=0.5594) | avg_td_loss=0.0008
[2025-12-06 20:50:27] Ep 279/750 | train_final=150857.87 (ret=0.5086) | avg_td_loss=0.0008
[2025-12-06 20:50:31] Ep 280/750 | train_final=154945.37 (ret=0.5495) | avg_td_loss=0.0008
[2025-12-06 20:50:35] Ep 281/750 | train_final=164283.69 (ret=0.6428) | avg_td_loss=0.0008
[2025-12-06 20:50:39] Ep 282/750 | train_final=159046.25 (ret=0.5905) | avg_td_loss=0.0007
[2025-12-06 20:50:43] Ep 283/750 | train_final=153358.83 (ret=0.5336) | avg_td_loss=0.0008
[2025-12-06 20:50:47] Ep 284/750 | train_final=158224.81 (ret=0.5822) | avg_td_loss=0.0008
[2025-12-06 20:50:51] Ep 285/750 | train_final=152146.78 (ret=0.5215) | avg_td_loss=0.0008
[2025-12-06 20:50:55] Ep 286/750 | train_final=144403.36 (ret=0.4440) | avg_td_loss=0.0008
[2025-12-06 20:51:00] Ep 287/750 | train_final=165029.37 (ret=0.6503) | avg_td_loss=0.0008
[2025-12-06 20:51:05] Ep 288/750 | train_final=145943.90 (ret=0.4594) | avg_td_loss=0.0008
[2025-12-06 20:51:09] Ep 289/750 | train_final=156980.03 (ret=0.5698) | avg_td_loss=0.0008
[2025-12-06 20:51:13] Ep 290/750 | train_final=161778.48 (ret=0.6178) | avg_td_loss=0.0009
[2025-12-06 20:51:17] Ep 291/750 | train_final=155479.62 (ret=0.5548) | avg_td_loss=0.0009
[2025-12-06 20:51:21] Ep 292/750 | train_final=149381.07 (ret=0.4938) | avg_td_loss=0.0009
[2025-12-06 20:51:26] Ep 293/750 | train_final=155269.72 (ret=0.5527) | avg_td_loss=0.0009
[2025-12-06 20:51:30] Ep 294/750 | train_final=163110.86 (ret=0.6311) | avg_td_loss=0.0009
[2025-12-06 20:51:34] Ep 295/750 | train_final=157781.54 (ret=0.5778) | avg_td_loss=0.0008
[2025-12-06 20:51:38] Ep 296/750 | train_final=163845.08 (ret=0.6385) | avg_td_loss=0.0009
[2025-12-06 20:51:42] Ep 297/750 | train_final=158085.53 (ret=0.5809) | avg_td_loss=0.0008
[2025-12-06 20:51:46] Ep 298/750 | train_final=137827.85 (ret=0.3783) | avg_td_loss=0.0009
[2025-12-06 20:51:50] Ep 299/750 | train_final=159643.74 (ret=0.5964) | avg_td_loss=0.0008
[2025-12-06 20:51:55] Ep 300/750 | train_final=156102.38 (ret=0.5610) | avg_td_loss=0.0008 | val_final=134427.80 (ret=0.3443) (saved best)
[2025-12-06 20:52:00] Ep 301/750 | train_final=168574.67 (ret=0.6857) | avg_td_loss=0.0008
[2025-12-06 20:52:04] Ep 302/750 | train_final=159657.04 (ret=0.5966) | avg_td_loss=0.0009
[2025-12-06 20:52:08] Ep 303/750 | train_final=168151.00 (ret=0.6815) | avg_td_loss=0.0008
[2025-12-06 20:52:12] Ep 304/750 | train_final=146794.60 (ret=0.4679) | avg_td_loss=0.0008
[2025-12-06 20:52:16] Ep 305/750 | train_final=171132.80 (ret=0.7113) | avg_td_loss=0.0008
[2025-12-06 20:52:21] Ep 306/750 | train_final=162306.32 (ret=0.6231) | avg_td_loss=0.0008
[2025-12-06 20:52:25] Ep 307/750 | train_final=157823.27 (ret=0.5782) | avg_td_loss=0.0009
[2025-12-06 20:52:30] Ep 308/750 | train_final=163554.77 (ret=0.6355) | avg_td_loss=0.0008
[2025-12-06 20:52:34] Ep 309/750 | train_final=156117.80 (ret=0.5612) | avg_td_loss=0.0008
[2025-12-06 20:52:38] Ep 310/750 | train_final=164531.58 (ret=0.6453) | avg_td_loss=0.0008
[2025-12-06 20:52:42] Ep 311/750 | train_final=157528.67 (ret=0.5753) | avg_td_loss=0.0008
[2025-12-06 20:52:47] Ep 312/750 | train_final=153770.04 (ret=0.5377) | avg_td_loss=0.0008
[2025-12-06 20:52:53] Ep 313/750 | train_final=162514.55 (ret=0.6251) | avg_td_loss=0.0008
[2025-12-06 20:52:57] Ep 314/750 | train_final=153350.50 (ret=0.5335) | avg_td_loss=0.0007
[2025-12-06 20:53:01] Ep 315/750 | train_final=155119.38 (ret=0.5512) | avg_td_loss=0.0007
[2025-12-06 20:53:06] Ep 316/750 | train_final=158854.46 (ret=0.5885) | avg_td_loss=0.0007
[2025-12-06 20:53:10] Ep 317/750 | train_final=167591.48 (ret=0.6759) | avg_td_loss=0.0007
[2025-12-06 20:53:14] Ep 318/750 | train_final=164757.13 (ret=0.6476) | avg_td_loss=0.0007
[2025-12-06 20:53:18] Ep 319/750 | train_final=168464.18 (ret=0.6846) | avg_td_loss=0.0007
[2025-12-06 20:53:22] Ep 320/750 | train_final=166961.31 (ret=0.6696) | avg_td_loss=0.0007
[2025-12-06 20:53:26] Ep 321/750 | train_final=157987.37 (ret=0.5799) | avg_td_loss=0.0007
[2025-12-06 20:53:30] Ep 322/750 | train_final=165243.87 (ret=0.6524) | avg_td_loss=0.0007
[2025-12-06 20:53:34] Ep 323/750 | train_final=160278.52 (ret=0.6028) | avg_td_loss=0.0007
[2025-12-06 20:53:38] Ep 324/750 | train_final=167403.56 (ret=0.6740) | avg_td_loss=0.0007
[2025-12-06 20:53:42] Ep 325/750 | train_final=163630.29 (ret=0.6363) | avg_td_loss=0.0007
[2025-12-06 20:53:46] Ep 326/750 | train_final=165390.01 (ret=0.6539) | avg_td_loss=0.0007
[2025-12-06 20:53:51] Ep 327/750 | train_final=161863.63 (ret=0.6186) | avg_td_loss=0.0007
[2025-12-06 20:53:54] Ep 328/750 | train_final=165218.31 (ret=0.6522) | avg_td_loss=0.0007
[2025-12-06 20:53:59] Ep 329/750 | train_final=161216.93 (ret=0.6122) | avg_td_loss=0.0007
[2025-12-06 20:54:03] Ep 330/750 | train_final=163840.42 (ret=0.6384) | avg_td_loss=0.0007
[2025-12-06 20:54:07] Ep 331/750 | train_final=163647.44 (ret=0.6365) | avg_td_loss=0.0007
[2025-12-06 20:54:11] Ep 332/750 | train_final=153706.60 (ret=0.5371) | avg_td_loss=0.0007
[2025-12-06 20:54:15] Ep 333/750 | train_final=162993.48 (ret=0.6299) | avg_td_loss=0.0007
[2025-12-06 20:54:20] Ep 334/750 | train_final=156941.40 (ret=0.5694) | avg_td_loss=0.0007
[2025-12-06 20:54:24] Ep 335/750 | train_final=161901.36 (ret=0.6190) | avg_td_loss=0.0008
[2025-12-06 20:54:28] Ep 336/750 | train_final=167136.30 (ret=0.6714) | avg_td_loss=0.0007
[2025-12-06 20:54:33] Ep 337/750 | train_final=165999.61 (ret=0.6600) | avg_td_loss=0.0007
[2025-12-06 20:54:37] Ep 338/750 | train_final=160677.09 (ret=0.6068) | avg_td_loss=0.0007
[2025-12-06 20:54:41] Ep 339/750 | train_final=153297.15 (ret=0.5330) | avg_td_loss=0.0007
[2025-12-06 20:54:45] Ep 340/750 | train_final=166240.17 (ret=0.6624) | avg_td_loss=0.0007
[2025-12-06 20:54:50] Ep 341/750 | train_final=164110.79 (ret=0.6411) | avg_td_loss=0.0007
[2025-12-06 20:54:54] Ep 342/750 | train_final=161726.15 (ret=0.6173) | avg_td_loss=0.0006
[2025-12-06 20:54:59] Ep 343/750 | train_final=168497.68 (ret=0.6850) | avg_td_loss=0.0006
[2025-12-06 20:55:04] Ep 344/750 | train_final=154721.01 (ret=0.5472) | avg_td_loss=0.0006
[2025-12-06 20:55:08] Ep 345/750 | train_final=163965.22 (ret=0.6397) | avg_td_loss=0.0006
[2025-12-06 20:55:12] Ep 346/750 | train_final=167024.91 (ret=0.6702) | avg_td_loss=0.0006
[2025-12-06 20:55:16] Ep 347/750 | train_final=162927.56 (ret=0.6293) | avg_td_loss=0.0006
[2025-12-06 20:55:20] Ep 348/750 | train_final=167232.88 (ret=0.6723) | avg_td_loss=0.0006
[2025-12-06 20:55:24] Ep 349/750 | train_final=169831.46 (ret=0.6983) | avg_td_loss=0.0006
[2025-12-06 20:55:28] Ep 350/750 | train_final=163236.56 (ret=0.6324) | avg_td_loss=0.0006 | val_final=146945.11 (ret=0.4695) (saved best)
[2025-12-06 20:55:33] Ep 351/750 | train_final=164098.76 (ret=0.6410) | avg_td_loss=0.0006
[2025-12-06 20:55:37] Ep 352/750 | train_final=159463.45 (ret=0.5946) | avg_td_loss=0.0006
[2025-12-06 20:55:41] Ep 353/750 | train_final=165102.25 (ret=0.6510) | avg_td_loss=0.0006
[2025-12-06 20:55:45] Ep 354/750 | train_final=165801.08 (ret=0.6580) | avg_td_loss=0.0006
[2025-12-06 20:55:49] Ep 355/750 | train_final=167110.26 (ret=0.6711) | avg_td_loss=0.0005
[2025-12-06 20:55:53] Ep 356/750 | train_final=168847.72 (ret=0.6885) | avg_td_loss=0.0006
[2025-12-06 20:55:57] Ep 357/750 | train_final=167285.33 (ret=0.6729) | avg_td_loss=0.0006
[2025-12-06 20:56:01] Ep 358/750 | train_final=168758.00 (ret=0.6876) | avg_td_loss=0.0006
[2025-12-06 20:56:06] Ep 359/750 | train_final=166475.69 (ret=0.6648) | avg_td_loss=0.0006
[2025-12-06 20:56:10] Ep 360/750 | train_final=172187.73 (ret=0.7219) | avg_td_loss=0.0006
[2025-12-06 20:56:15] Ep 361/750 | train_final=168002.93 (ret=0.6800) | avg_td_loss=0.0005
[2025-12-06 20:56:19] Ep 362/750 | train_final=166200.51 (ret=0.6620) | avg_td_loss=0.0005
[2025-12-06 20:56:24] Ep 363/750 | train_final=165630.20 (ret=0.6563) | avg_td_loss=0.0005
[2025-12-06 20:56:28] Ep 364/750 | train_final=167935.55 (ret=0.6794) | avg_td_loss=0.0005
[2025-12-06 20:56:32] Ep 365/750 | train_final=165465.07 (ret=0.6547) | avg_td_loss=0.0005
[2025-12-06 20:56:36] Ep 366/750 | train_final=162915.66 (ret=0.6292) | avg_td_loss=0.0005
[2025-12-06 20:56:40] Ep 367/750 | train_final=162712.99 (ret=0.6271) | avg_td_loss=0.0005
[2025-12-06 20:56:44] Ep 368/750 | train_final=131821.42 (ret=0.3182) | avg_td_loss=0.0005
[2025-12-06 20:56:48] Ep 369/750 | train_final=152805.59 (ret=0.5281) | avg_td_loss=0.0005
[2025-12-06 20:56:52] Ep 370/750 | train_final=166418.95 (ret=0.6642) | avg_td_loss=0.0005
[2025-12-06 20:56:56] Ep 371/750 | train_final=166762.27 (ret=0.6676) | avg_td_loss=0.0005
[2025-12-06 20:57:00] Ep 372/750 | train_final=166071.19 (ret=0.6607) | avg_td_loss=0.0005
[2025-12-06 20:57:05] Ep 373/750 | train_final=164582.24 (ret=0.6458) | avg_td_loss=0.0005
[2025-12-06 20:57:08] Ep 374/750 | train_final=166377.42 (ret=0.6638) | avg_td_loss=0.0005
[2025-12-06 20:57:13] Ep 375/750 | train_final=165313.08 (ret=0.6531) | avg_td_loss=0.0005
[2025-12-06 20:57:17] Ep 376/750 | train_final=169778.48 (ret=0.6978) | avg_td_loss=0.0005
[2025-12-06 20:57:21] Ep 377/750 | train_final=156575.61 (ret=0.5658) | avg_td_loss=0.0005
[2025-12-06 20:57:24] Ep 378/750 | train_final=167912.10 (ret=0.6791) | avg_td_loss=0.0005
[2025-12-06 20:57:27] Ep 379/750 | train_final=168573.11 (ret=0.6857) | avg_td_loss=0.0005
[2025-12-06 20:57:31] Ep 380/750 | train_final=166412.14 (ret=0.6641) | avg_td_loss=0.0005
[2025-12-06 20:57:34] Ep 381/750 | train_final=162422.18 (ret=0.6242) | avg_td_loss=0.0005
[2025-12-06 20:57:37] Ep 382/750 | train_final=167914.93 (ret=0.6791) | avg_td_loss=0.0005
[2025-12-06 20:57:41] Ep 383/750 | train_final=165754.74 (ret=0.6575) | avg_td_loss=0.0005
[2025-12-06 20:57:45] Ep 384/750 | train_final=158884.97 (ret=0.5888) | avg_td_loss=0.0005
[2025-12-06 20:57:48] Ep 385/750 | train_final=164736.87 (ret=0.6474) | avg_td_loss=0.0005
[2025-12-06 20:57:52] Ep 386/750 | train_final=165836.33 (ret=0.6584) | avg_td_loss=0.0005
[2025-12-06 20:57:56] Ep 387/750 | train_final=161610.23 (ret=0.6161) | avg_td_loss=0.0005
[2025-12-06 20:57:59] Ep 388/750 | train_final=166461.65 (ret=0.6646) | avg_td_loss=0.0005
[2025-12-06 20:58:03] Ep 389/750 | train_final=167912.92 (ret=0.6791) | avg_td_loss=0.0005
[2025-12-06 20:58:07] Ep 390/750 | train_final=163746.53 (ret=0.6375) | avg_td_loss=0.0005
[2025-12-06 20:58:10] Ep 391/750 | train_final=165583.72 (ret=0.6558) | avg_td_loss=0.0005
[2025-12-06 20:58:14] Ep 392/750 | train_final=157897.64 (ret=0.5790) | avg_td_loss=0.0005
[2025-12-06 20:58:17] Ep 393/750 | train_final=162620.82 (ret=0.6262) | avg_td_loss=0.0005
[2025-12-06 20:58:20] Ep 394/750 | train_final=171001.89 (ret=0.7100) | avg_td_loss=0.0005
[2025-12-06 20:58:24] Ep 395/750 | train_final=165021.42 (ret=0.6502) | avg_td_loss=0.0005
[2025-12-06 20:58:27] Ep 396/750 | train_final=164295.63 (ret=0.6430) | avg_td_loss=0.0005
[2025-12-06 20:58:31] Ep 397/750 | train_final=159304.45 (ret=0.5930) | avg_td_loss=0.0005
[2025-12-06 20:58:34] Ep 398/750 | train_final=165388.05 (ret=0.6539) | avg_td_loss=0.0005
[2025-12-06 20:58:37] Ep 399/750 | train_final=169829.36 (ret=0.6983) | avg_td_loss=0.0005
[2025-12-06 20:58:41] Ep 400/750 | train_final=162383.43 (ret=0.6238) | avg_td_loss=0.0005 | val_final=139640.08 (ret=0.3964)
[2025-12-06 20:58:44] Ep 401/750 | train_final=170134.66 (ret=0.7013) | avg_td_loss=0.0005
[2025-12-06 20:58:47] Ep 402/750 | train_final=167892.69 (ret=0.6789) | avg_td_loss=0.0005
[2025-12-06 20:58:51] Ep 403/750 | train_final=156185.66 (ret=0.5619) | avg_td_loss=0.0005
[2025-12-06 20:58:54] Ep 404/750 | train_final=154060.18 (ret=0.5406) | avg_td_loss=0.0005
[2025-12-06 20:58:57] Ep 405/750 | train_final=158408.01 (ret=0.5841) | avg_td_loss=0.0005
[2025-12-06 20:59:01] Ep 406/750 | train_final=172321.31 (ret=0.7232) | avg_td_loss=0.0005
[2025-12-06 20:59:04] Ep 407/750 | train_final=169235.95 (ret=0.6924) | avg_td_loss=0.0005
[2025-12-06 20:59:07] Ep 408/750 | train_final=174282.00 (ret=0.7428) | avg_td_loss=0.0005
[2025-12-06 20:59:11] Ep 409/750 | train_final=129192.83 (ret=0.2919) | avg_td_loss=0.0005
[2025-12-06 20:59:14] Ep 410/750 | train_final=174377.96 (ret=0.7438) | avg_td_loss=0.0005
[2025-12-06 20:59:17] Ep 411/750 | train_final=163264.55 (ret=0.6326) | avg_td_loss=0.0005
[2025-12-06 20:59:21] Ep 412/750 | train_final=167776.13 (ret=0.6778) | avg_td_loss=0.0005
[2025-12-06 20:59:24] Ep 413/750 | train_final=163511.57 (ret=0.6351) | avg_td_loss=0.0005
[2025-12-06 20:59:27] Ep 414/750 | train_final=164911.93 (ret=0.6491) | avg_td_loss=0.0005
[2025-12-06 20:59:30] Ep 415/750 | train_final=166442.33 (ret=0.6644) | avg_td_loss=0.0005
[2025-12-06 20:59:34] Ep 416/750 | train_final=158926.27 (ret=0.5893) | avg_td_loss=0.0005
[2025-12-06 20:59:37] Ep 417/750 | train_final=164901.63 (ret=0.6490) | avg_td_loss=0.0005
[2025-12-06 20:59:40] Ep 418/750 | train_final=169218.85 (ret=0.6922) | avg_td_loss=0.0005
[2025-12-06 20:59:44] Ep 419/750 | train_final=167661.32 (ret=0.6766) | avg_td_loss=0.0005
[2025-12-06 20:59:47] Ep 420/750 | train_final=168076.60 (ret=0.6808) | avg_td_loss=0.0005
[2025-12-06 20:59:50] Ep 421/750 | train_final=167643.51 (ret=0.6764) | avg_td_loss=0.0005
[2025-12-06 20:59:53] Ep 422/750 | train_final=170590.57 (ret=0.7059) | avg_td_loss=0.0005
[2025-12-06 20:59:56] Ep 423/750 | train_final=169368.30 (ret=0.6937) | avg_td_loss=0.0005
[2025-12-06 20:59:59] Ep 424/750 | train_final=160183.89 (ret=0.6018) | avg_td_loss=0.0005
[2025-12-06 21:00:03] Ep 425/750 | train_final=171740.65 (ret=0.7174) | avg_td_loss=0.0005
[2025-12-06 21:00:06] Ep 426/750 | train_final=160943.11 (ret=0.6094) | avg_td_loss=0.0005
[2025-12-06 21:00:09] Ep 427/750 | train_final=159446.07 (ret=0.5945) | avg_td_loss=0.0005
[2025-12-06 21:00:12] Ep 428/750 | train_final=170915.17 (ret=0.7092) | avg_td_loss=0.0005
[2025-12-06 21:00:16] Ep 429/750 | train_final=173743.40 (ret=0.7374) | avg_td_loss=0.0005
[2025-12-06 21:00:19] Ep 430/750 | train_final=164359.63 (ret=0.6436) | avg_td_loss=0.0005
[2025-12-06 21:00:22] Ep 431/750 | train_final=160867.87 (ret=0.6087) | avg_td_loss=0.0005
[2025-12-06 21:00:25] Ep 432/750 | train_final=161486.31 (ret=0.6149) | avg_td_loss=0.0005
[2025-12-06 21:00:28] Ep 433/750 | train_final=170213.39 (ret=0.7021) | avg_td_loss=0.0005
[2025-12-06 21:00:31] Ep 434/750 | train_final=159281.54 (ret=0.5928) | avg_td_loss=0.0005
[2025-12-06 21:00:35] Ep 435/750 | train_final=172000.68 (ret=0.7200) | avg_td_loss=0.0004
[2025-12-06 21:00:38] Ep 436/750 | train_final=171411.13 (ret=0.7141) | avg_td_loss=0.0004
[2025-12-06 21:00:42] Ep 437/750 | train_final=163863.37 (ret=0.6386) | avg_td_loss=0.0004
[2025-12-06 21:00:45] Ep 438/750 | train_final=160779.05 (ret=0.6078) | avg_td_loss=0.0004
[2025-12-06 21:00:49] Ep 439/750 | train_final=167257.93 (ret=0.6726) | avg_td_loss=0.0004
[2025-12-06 21:00:52] Ep 440/750 | train_final=173210.15 (ret=0.7321) | avg_td_loss=0.0004
[2025-12-06 21:00:55] Ep 441/750 | train_final=169441.32 (ret=0.6944) | avg_td_loss=0.0005
[2025-12-06 21:00:59] Ep 442/750 | train_final=161226.12 (ret=0.6123) | avg_td_loss=0.0004
[2025-12-06 21:01:02] Ep 443/750 | train_final=171201.92 (ret=0.7120) | avg_td_loss=0.0004
[2025-12-06 21:01:05] Ep 444/750 | train_final=172134.75 (ret=0.7213) | avg_td_loss=0.0004
[2025-12-06 21:01:09] Ep 445/750 | train_final=161900.95 (ret=0.6190) | avg_td_loss=0.0005
[2025-12-06 21:01:12] Ep 446/750 | train_final=166312.98 (ret=0.6631) | avg_td_loss=0.0005
[2025-12-06 21:01:15] Ep 447/750 | train_final=146373.35 (ret=0.4637) | avg_td_loss=0.0005
[2025-12-06 21:01:19] Ep 448/750 | train_final=162944.18 (ret=0.6294) | avg_td_loss=0.0005
[2025-12-06 21:01:22] Ep 449/750 | train_final=141239.32 (ret=0.4124) | avg_td_loss=0.0005
[2025-12-06 21:01:27] Ep 450/750 | train_final=172950.63 (ret=0.7295) | avg_td_loss=0.0005 | val_final=119610.60 (ret=0.1961)
[2025-12-06 21:01:31] Ep 451/750 | train_final=160003.12 (ret=0.6000) | avg_td_loss=0.0005
[2025-12-06 21:01:34] Ep 452/750 | train_final=168157.80 (ret=0.6816) | avg_td_loss=0.0005
[2025-12-06 21:01:38] Ep 453/750 | train_final=159743.07 (ret=0.5974) | avg_td_loss=0.0005
[2025-12-06 21:01:41] Ep 454/750 | train_final=168131.82 (ret=0.6813) | avg_td_loss=0.0005
[2025-12-06 21:01:45] Ep 455/750 | train_final=165607.59 (ret=0.6561) | avg_td_loss=0.0005
[2025-12-06 21:01:49] Ep 456/750 | train_final=165139.35 (ret=0.6514) | avg_td_loss=0.0005
[2025-12-06 21:01:53] Ep 457/750 | train_final=167749.08 (ret=0.6775) | avg_td_loss=0.0005
[2025-12-06 21:01:59] Ep 458/750 | train_final=162269.29 (ret=0.6227) | avg_td_loss=0.0005
[2025-12-06 21:02:04] Ep 459/750 | train_final=170981.15 (ret=0.7098) | avg_td_loss=0.0005
[2025-12-06 21:02:07] Ep 460/750 | train_final=172336.65 (ret=0.7234) | avg_td_loss=0.0005
[2025-12-06 21:02:10] Ep 461/750 | train_final=166223.27 (ret=0.6622) | avg_td_loss=0.0005
[2025-12-06 21:02:15] Ep 462/750 | train_final=167654.88 (ret=0.6765) | avg_td_loss=0.0005
[2025-12-06 21:02:20] Ep 463/750 | train_final=129536.38 (ret=0.2954) | avg_td_loss=0.0005
[2025-12-06 21:02:23] Ep 464/750 | train_final=161405.33 (ret=0.6141) | avg_td_loss=0.0005
[2025-12-06 21:02:27] Ep 465/750 | train_final=164999.15 (ret=0.6500) | avg_td_loss=0.0005
[2025-12-06 21:02:30] Ep 466/750 | train_final=151253.84 (ret=0.5125) | avg_td_loss=0.0005
[2025-12-06 21:02:34] Ep 467/750 | train_final=161497.04 (ret=0.6150) | avg_td_loss=0.0005
[2025-12-06 21:02:37] Ep 468/750 | train_final=169555.56 (ret=0.6956) | avg_td_loss=0.0005
[2025-12-06 21:02:40] Ep 469/750 | train_final=167167.99 (ret=0.6717) | avg_td_loss=0.0005
