episode,train_final_value,train_total_return,avg_td_loss,val_final_value,val_total_return
1,110323.9135576285,0.10323913557628495,0.5796480232831456,nan,nan
2,116874.98004120428,0.1687498004120429,0.14080448505091261,nan,nan
3,131343.15076038256,0.31343150760382565,0.0015061329950131364,nan,nan
4,132850.10075895014,0.3285010075895014,0.001499636109600972,nan,nan
5,143693.86766908725,0.4369386766908725,0.0014230473827954253,nan,nan
6,143661.7655811138,0.4366176558111381,0.001308421391370102,nan,nan
7,137972.3204510667,0.3797232045106671,0.0013303375427458112,nan,nan
8,110965.62745549495,0.10965627455494942,0.001351879484282783,nan,nan
9,129099.16841961781,0.29099168419617816,0.0011955948495881593,nan,nan
10,114388.0015393619,0.14388001539361905,0.0011674269669006638,nan,nan
11,131243.5245008191,0.3124352450081911,0.0011092607027626085,nan,nan
12,136087.78007041168,0.3608778007041169,0.0011079572002112438,nan,nan
13,144225.3667857688,0.44225366785768805,0.0012272731645390418,nan,nan
14,129961.7848774825,0.2996178487748249,0.0012537786866923346,nan,nan
15,131025.87432070546,0.3102587432070547,0.0013166915145785979,nan,nan
16,144036.98082046217,0.4403698082046217,0.0013755097418389054,nan,nan
17,133432.86120566918,0.33432861205669173,0.0014268991782836371,nan,nan
18,147165.12809737975,0.4716512809737976,0.001428940772799333,nan,nan
19,144428.76010322862,0.44428760103228626,0.0014913819318777969,nan,nan
20,142879.22041075525,0.4287922041075525,0.0015283159575578767,nan,nan
21,145128.01604836283,0.4512801604836283,0.0015410026147340734,nan,nan
22,140865.5729941731,0.40865572994173105,0.0015879631078315403,nan,nan
23,151354.4200299423,0.513544200299423,0.0015922029973442849,nan,nan
24,143473.69772216032,0.4347369772216032,0.0016471852627187853,nan,nan
25,146896.9552929419,0.4689695529294189,0.001625638549735139,nan,nan
26,144037.30245171842,0.4403730245171842,0.0016778004854486118,nan,nan
27,139308.56481080918,0.39308564810809177,0.0016872268550454672,nan,nan
28,148840.60099579036,0.4884060099579035,0.0017453738826316535,nan,nan
29,143644.15581343934,0.43644155813439345,0.0016726871266651891,nan,nan
30,145505.01154692267,0.4550501154692268,0.0017518304376566698,nan,nan
31,141672.75134281057,0.41672751342810566,0.0017401965897338376,nan,nan
32,146284.5589139729,0.46284558913972895,0.0017376781737208466,nan,nan
33,151087.1223622964,0.5108712236229638,0.0017687058829181847,nan,nan
34,155124.28298758226,0.5512428298758227,0.001714721788145229,nan,nan
35,155707.1273328169,0.5570712733281689,0.0017680601206669217,nan,nan
36,149472.05241622252,0.49472052416222523,0.0017345315156153645,nan,nan
37,132988.53572631642,0.32988535726316415,0.0017114665087970063,nan,nan
38,148401.65402805214,0.48401654028052143,0.0016829635986477826,nan,nan
39,127915.4998577797,0.279154998577797,0.0016846910958496805,nan,nan
40,142827.75697665807,0.4282775697665806,0.0017360781741898193,nan,nan
41,159264.9714489957,0.592649714489957,0.001758246460708563,nan,nan
42,129117.89264534584,0.29117892645345833,0.0017367858983804037,nan,nan
43,140780.061792782,0.4078006179278202,0.0017254841216528792,nan,nan
44,143102.23225432495,0.43102232254324946,0.0017860621903070069,nan,nan
45,145977.7225568887,0.459777225568887,0.0017412554287068382,nan,nan
46,159304.7289291678,0.5930472892916778,0.0017285477285933137,nan,nan
47,150450.3447185413,0.5045034471854131,0.0017140961728614834,nan,nan
48,158777.27325377936,0.5877727325377937,0.001728356654945245,nan,nan
49,146933.18809462147,0.4693318809462146,0.001712072015455458,nan,nan
50,145235.6451229744,0.4523564512297442,0.001840646940829989,103102.41685714341,0.031024168571434085
51,151541.5765351752,0.5154157653517522,0.0018024792903361532,nan,nan
52,146603.61232380496,0.46603612323804966,0.0017698969613070088,nan,nan
53,151751.26546779927,0.5175126546779927,0.0017382728488747996,nan,nan
54,149965.44074394798,0.49965440743947975,0.0017840731867408224,nan,nan
55,158467.1654693148,0.5846716546931479,0.0017103710662508154,nan,nan
56,151682.60764901328,0.5168260764901329,0.0017855343619263388,nan,nan
57,152425.61800793355,0.5242561800793355,0.001776477303389877,nan,nan
58,150433.47673938939,0.5043347673938938,0.0018295702485755243,nan,nan
59,155146.8799277334,0.5514687992773339,0.0018634823023022514,nan,nan
60,153342.59106872755,0.5334259106872754,0.0019056870254291118,nan,nan
61,157859.78810236626,0.5785978810236627,0.0018678012967012166,nan,nan
62,148470.8516540089,0.48470851654008906,0.0019334125052643798,nan,nan
63,148599.57422945293,0.48599574229452935,0.0019825132892512137,nan,nan
64,154463.22183364007,0.5446322183364007,0.001969954734253083,nan,nan
65,151171.31220703325,0.5117131220703324,0.0020049935509342726,nan,nan
66,150921.4549870718,0.5092145498707181,0.001986668986898481,nan,nan
67,144077.87548863527,0.44077875488635265,0.0019462713695546604,nan,nan
68,149858.5014383411,0.49858501438341096,0.0019833726336749985,nan,nan
69,144005.39815762526,0.44005398157625253,0.0019055957486035242,nan,nan
70,142330.9933643972,0.42330993364397207,0.0019052944063857652,nan,nan
71,150037.90096994117,0.5003790096994116,0.001977085598413953,nan,nan
72,142921.78498099145,0.4292178498099144,0.001933819049169452,nan,nan
73,148026.5720349046,0.4802657203490459,0.0019039577410514409,nan,nan
74,139940.55832184793,0.3994055832184793,0.001906700675893264,nan,nan
75,137248.85880329716,0.3724885880329716,0.0018858051264190748,nan,nan
76,153140.58333388396,0.5314058333388396,0.0018360046163368587,nan,nan
77,137202.86344351375,0.37202863443513756,0.001864873651670313,nan,nan
78,143398.05914275083,0.43398059142750833,0.001830051945938406,nan,nan
79,143715.84894867317,0.43715848948673175,0.0019125549502333168,nan,nan
80,128290.70239014059,0.282907023901406,0.0017797573673402466,nan,nan
81,139557.7624452659,0.395577624452659,0.0017812645082168203,nan,nan
82,142453.3229039125,0.42453322903912505,0.0017885381432720432,nan,nan
83,138527.91786580472,0.38527917865804717,0.0017916305027911384,nan,nan
84,136635.06373048795,0.3663506373048795,0.0018422116690257908,nan,nan
85,157018.7578964511,0.570187578964511,0.0018349133805381696,nan,nan
86,141342.6624511568,0.41342662451156786,0.0018473729414703673,nan,nan
87,140712.73828537558,0.4071273828537558,0.0018550693465201116,nan,nan
88,146350.19270701698,0.4635019270701697,0.0018662072655576977,nan,nan
89,152984.7032163106,0.5298470321631059,0.001775026084915991,nan,nan
90,145134.40077359413,0.4513440077359412,0.0017480049513368648,nan,nan
91,150987.02070258715,0.5098702070258716,0.0016893961209485356,nan,nan
92,141564.25630647183,0.41564256306471825,0.0016243700005562768,nan,nan
93,151151.04729432872,0.5115104729432871,0.0016232317305374287,nan,nan
94,161090.08450895583,0.6109008450895583,0.0015437560452387783,nan,nan
95,159354.725187422,0.5935472518742202,0.0015032992749863766,nan,nan
96,150652.38249795345,0.5065238249795345,0.0014961384535527055,nan,nan
97,146852.44822772022,0.4685244822772021,0.001466879744738133,nan,nan
98,143363.91970859317,0.4336391970859317,0.001391894094986351,nan,nan
99,139693.42335682194,0.39693423356821933,0.0013026861964034952,nan,nan
100,146266.9871184905,0.4626698711849051,0.0012556496083036231,101600.76482261656,0.016007648226165516
101,144833.2649769258,0.4483326497692579,0.001276353746031567,nan,nan
102,147283.95045333024,0.4728395045333025,0.0012657742359593073,nan,nan
103,155841.20701278507,0.5584120701278508,0.0012059444073450952,nan,nan
104,130916.85560357856,0.3091685560357855,0.0012253570152473475,nan,nan
105,163845.65765259066,0.6384565765259065,0.0012323395883137727,nan,nan
106,147262.19258403796,0.47262192584037965,0.001199173877959839,nan,nan
107,152399.67683581356,0.5239967683581357,0.0012214175043050559,nan,nan
108,145975.18009574708,0.4597518009574708,0.0011608529295098046,nan,nan
109,157117.86309078487,0.5711786309078488,0.0012153537011325157,nan,nan
110,149266.25888953972,0.49266258889539727,0.0012134660086559033,nan,nan
111,161501.59594135676,0.6150159594135676,0.0012030129376774182,nan,nan
112,127989.31646760665,0.2798931646760665,0.001189015678138885,nan,nan
113,141884.4203763925,0.41884420376392484,0.0011633803014406802,nan,nan
114,153840.89880715185,0.5384089880715186,0.001168575404686952,nan,nan
115,142238.01497837255,0.4223801497837254,0.0011787273230372433,nan,nan
