episode,train_final_value,train_total_return,avg_td_loss,val_final_value,val_total_return
53,101820.74363515664,0.01820743635156652,0.12081285040193615,nan,nan
54,104350.88911354265,0.04350889113542644,0.12426934610111695,nan,nan
55,100772.44676691461,0.00772446766914614,0.1187224940367838,109248.35017755136,0.09248350177551368
56,105199.25692713929,0.05199256927139295,0.1209507995804141,nan,nan
57,108068.62649289536,0.0806862649289537,0.1221069962704632,nan,nan
58,104872.8626156408,0.04872862615640794,0.1339453254425818,nan,nan
59,101523.08139433103,0.015230813943310384,0.13732721479183754,nan,nan
60,104176.62437056944,0.04176624370569426,0.13599536251437197,100000.0,0.0
61,100439.98259349455,0.004399825934945589,0.1336042214076376,nan,nan
62,102538.59970448786,0.02538599704487865,0.135639313677532,nan,nan
63,111746.17998761969,0.11746179987619687,0.13728039112865353,nan,nan
64,102030.04149992963,0.020300414999296246,0.1572432243052285,nan,nan
65,115244.95084380641,0.15244950843806415,0.16334722421426423,100000.0,0.0
66,103590.2585291283,0.035902585291283096,0.18591799203619963,nan,nan
67,108095.60625883026,0.08095606258830257,0.19260194759897398,nan,nan
68,113326.52107741851,0.13326521077418518,0.20250360491809621,nan,nan
69,101175.10851082805,0.01175108510828049,0.22838022232406222,nan,nan
70,108094.44554027,0.0809444554026999,0.2407297981474635,109248.35017755136,0.09248350177551368
71,115410.54546990771,0.154105454699077,0.26842010313752396,nan,nan
72,108900.91119872118,0.08900911198721184,0.29213661630128773,nan,nan
73,116305.07891417418,0.16305078914174187,0.3217345653848588,nan,nan
74,117304.01296516434,0.17304012965164328,0.34513288202483855,nan,nan
75,114567.46405707562,0.14567464057075608,0.4173224843184311,108342.69008233651,0.08342690082336524
76,108952.40592865199,0.08952405928651985,0.4343392933670103,nan,nan
77,117613.02645707053,0.17613026457070524,0.4655278213272788,nan,nan
78,122985.30469421204,0.2298530469421205,0.5466536897733916,nan,nan
79,113892.22370692078,0.1389222370692078,0.6097020649229595,nan,nan
80,120770.32784942356,0.20770327849423564,0.618206476184155,104260.32605796814,0.042603260579681335
81,110123.50907350841,0.10123509073508408,0.7115209389766808,nan,nan
82,106887.94768526363,0.06887947685263618,0.7512219373292288,nan,nan
83,119584.04321361936,0.1958404321361935,0.7199331157136587,nan,nan
84,119850.87474603373,0.1985087474603373,0.7783714781994848,nan,nan
85,122099.27933979436,0.22099279339794364,0.8555578658119032,108509.76424465953,0.08509764244659523
86,131283.09154137806,0.3128309154137805,0.9453933571012921,nan,nan
87,140535.72611071795,0.4053572611071794,1.1875860154618878,nan,nan
88,135679.13849668516,0.3567913849668516,1.4987807369947117,nan,nan
89,122382.99570904562,0.22382995709045606,1.5970903583231393,nan,nan
90,123397.33231061188,0.23397332310611874,1.783277765192916,109248.35017755136,0.09248350177551368
91,121142.13971038832,0.2114213971038832,1.8513872669509817,nan,nan
92,131850.09067383973,0.31850090673839726,1.9044780301249842,nan,nan
93,128748.46188095867,0.28748461880958676,2.119150874786933,nan,nan
94,136947.794562279,0.3694779456227901,2.223206254348129,nan,nan
95,121707.32502536217,0.21707325025362167,2.4105506814013973,109248.35017755136,0.09248350177551368
96,137752.77683442133,0.3775277683442133,2.510036016375597,nan,nan
97,138497.76105791965,0.38497761057919644,2.845317698674458,nan,nan
98,124259.4678936579,0.24259467893657893,3.0983407451981657,nan,nan
99,120849.15725686659,0.2084915725686658,3.242780597005323,nan,nan
100,120593.62107514018,0.20593621075140178,3.272188527298495,107307.2574804078,0.07307257480407814
