episode,train_final_value,train_total_return,avg_td_loss,val_final_value,val_total_return
35,123762.02905955026,0.2376202905955025,0.00015068000963341664,102118.3838886146,0.021183838886146056
36,135103.9635110306,0.351039635110306,0.0001738524241103506,nan,nan
37,112435.76600060258,0.12435766000602588,0.0002032549037788666,nan,nan
38,101809.62147842237,0.01809621478422363,0.00019923195251146184,nan,nan
39,107600.0202222728,0.07600020222272796,0.00020026383420976963,nan,nan
40,121176.72309729556,0.2117672309729557,0.00020471732795435105,118343.95004261786,0.18343950042617863
41,124588.15765041442,0.24588157650414422,0.0002113859100859146,nan,nan
42,107046.86116619971,0.07046861166199703,0.00020642342201200782,nan,nan
43,108252.03705229568,0.08252037052295691,0.00021232054454600887,nan,nan
44,116359.47568087009,0.16359475680870084,0.00020274853203205938,nan,nan
45,113530.16206577083,0.13530162065770823,0.00020498040267565086,99738.97927587129,-0.0026102072412871324
46,135781.117855097,0.3578111785509699,0.00020792080056652624,nan,nan
47,115357.11275801861,0.1535711275801861,0.00022448459928362907,nan,nan
48,118008.79664768133,0.18008796647681335,0.0002256619194935624,nan,nan
49,112507.28743129357,0.12507287431293568,0.00023823850177120983,nan,nan
50,106101.1031625365,0.06101103162536492,0.00023031231205331801,123872.49899308778,0.23872498993087787
51,114466.40969115842,0.14466409691158422,0.00022725532711547955,nan,nan
52,105455.33442031784,0.05455334420317848,0.00022990925141531398,nan,nan
53,106683.29208910762,0.06683292089107629,0.00022155214435292826,nan,nan
54,124349.12657327675,0.24349126573276747,0.00022599305771244966,nan,nan
55,100175.27163989918,0.0017527163989916605,0.00021808246303210252,116194.03811083606,0.16194038110836062
56,131527.49993163682,0.31527499931636815,0.00022766822344988258,nan,nan
57,117716.44383005516,0.1771644383005515,0.0002333700649687237,nan,nan
58,108673.0097596807,0.08673009759680705,0.0002481584757656676,nan,nan
59,129608.50073958581,0.2960850073958581,0.00024840536531935554,nan,nan
60,129869.54511284441,0.2986954511284441,0.0002682316807240291,108803.61182937623,0.08803611829376234
61,112426.20215933805,0.12426202159338051,0.0002891015279141088,nan,nan
62,125674.63329488771,0.25674633294887705,0.0002845391483271134,nan,nan
63,113456.59757184022,0.13456597571840212,0.00028227198287019415,nan,nan
64,114972.60384218596,0.1497260384218595,0.0002793619476565203,nan,nan
65,109288.35238956448,0.09288352389564469,0.00029107560851774597,102785.66593364708,0.027856659336470857
66,143794.8913360529,0.4379489133605292,0.0002853175941458467,nan,nan
67,115534.42241625222,0.15534422416252225,0.0003020235515209091,nan,nan
68,108657.871466111,0.08657871466110989,0.00031175576683625925,nan,nan
69,122452.58794943438,0.22452587949434388,0.0003147603200518548,nan,nan
70,128492.37208276574,0.2849237208276574,0.0003295504985183514,122367.94477880088,0.22367944778800886
71,141350.08430298042,0.41350084302980417,0.00033749058529961576,nan,nan
72,105188.72524083525,0.05188725240835246,0.0003489171304062697,nan,nan
73,108115.50232845204,0.0811550232845204,0.0003594573459413561,nan,nan
74,108538.50219391448,0.08538502193914477,0.0003657557061822112,nan,nan
75,116805.18604663477,0.16805186046634768,0.00037252921528426554,118974.61519324107,0.18974615193241062
76,126538.04717049786,0.2653804717049786,0.0003762685975552144,nan,nan
77,110911.30722548682,0.1091130722548681,0.00038841496340682357,nan,nan
78,123521.08863992892,0.23521088639928922,0.00038358919246056977,nan,nan
79,115384.08036357131,0.15384080363571306,0.00041009478563039115,nan,nan
80,127291.28769227589,0.2729128769227589,0.00038936240887910086,100000.0,0.0
81,112870.47003086256,0.12870470030862569,0.00040645209403993715,nan,nan
82,133902.25366796303,0.3390225366796302,0.0004337083594952624,nan,nan
83,103823.7744430485,0.03823774443048511,0.00042948231754985064,nan,nan
84,121108.5347073853,0.21108534707385296,0.0004370857174182519,nan,nan
85,109865.16056120399,0.0986516056120399,0.00044991306758090276,100000.0,0.0
86,108209.93239216424,0.08209932392164232,0.0004387855547731554,nan,nan
87,112581.0265365465,0.1258102653654649,0.00044681944310113683,nan,nan
88,108681.03292957875,0.08681032929578758,0.00043488311972412,nan,nan
89,108379.21060641305,0.08379210606413046,0.00044110595502589307,nan,nan
90,114801.17550008764,0.14801175500087638,0.0004542429503515925,99915.61451602173,-0.0008438548397827761
91,107068.5964760379,0.07068596476037903,0.00043899537013565,nan,nan
92,102374.15640698806,0.023741564069880594,0.0004309526539712287,nan,nan
93,104220.68313651293,0.04220683136512937,0.00042726450305827614,nan,nan
94,110283.94382052892,0.10283943820528929,0.0004220000595043983,nan,nan
95,106491.59284350871,0.06491592843508709,0.0004245413213420261,110945.45144784926,0.10945451447849264
96,120453.02702313829,0.20453027023138293,0.00041832054984947755,nan,nan
97,106661.81797540105,0.06661817975401041,0.0004234739453370371,nan,nan
98,112486.46008041382,0.12486460080413808,0.0004379987439151748,nan,nan
99,134551.03999446586,0.3455103999446585,0.00042245313505816625,nan,nan
100,115947.78989961745,0.15947789899617448,0.00044406002389747794,119670.5569193115,0.196705569193115
101,120341.12727728844,0.2034112727728845,0.00044040980672957827,nan,nan
102,114333.69272960094,0.14333692729600944,0.00043771895001726264,nan,nan
103,106707.43237201899,0.06707432372018984,0.0004237886842972376,nan,nan
104,107124.23390269109,0.07124233902691102,0.00042893136314544125,nan,nan
105,106379.1602023145,0.06379160202314504,0.00041707243481907077,100000.0,0.0
106,106885.28048946189,0.06885280489461887,0.00041206152047013425,nan,nan
107,103452.70942097864,0.03452709420978639,0.00041050694057653657,nan,nan
108,101700.92418946078,0.01700924189460773,0.0003913973092751172,nan,nan
109,119722.8298999347,0.19722829899934702,0.0004079510231280247,nan,nan
110,108873.23518577022,0.08873235185770212,0.00041008437096979564,99717.3773311997,-0.0028262266880029197
111,130747.56649559323,0.30747566495593226,0.0004089198215541776,nan,nan
112,108689.6244667397,0.08689624466739687,0.0004261522791113291,nan,nan
113,108197.25161607255,0.08197251616072543,0.0004094701523381403,nan,nan
114,135769.22079957934,0.3576922079957934,0.00040637909912345256,nan,nan
115,110615.11778917705,0.10615117789177053,0.0004210927327559245,122647.69367204278,0.2264769367204278
116,127628.6516844588,0.27628651684458805,0.00041600257601529406,nan,nan
117,107490.62006440635,0.0749062006440635,0.0004219357270445854,nan,nan
118,122907.35841755591,0.22907358417555912,0.0004322053793261102,nan,nan
119,117645.5106151866,0.176455106151866,0.00042387562061872844,nan,nan
120,127427.81829319397,0.2742781829319396,0.0004431669677175613,105642.42796703335,0.05642427967033359
121,111960.41031624284,0.11960410316242842,0.00042904569911044566,nan,nan
122,121724.46057435407,0.21724460574354065,0.00044471887353279767,nan,nan
123,109804.11605761721,0.09804116057617218,0.00044639073929798726,nan,nan
124,123688.22751416579,0.23688227514165794,0.00043227197169884023,nan,nan
125,110057.72124107646,0.10057721241076467,0.00042887469115759235,122647.69367204278,0.2264769367204278
126,132721.59808776272,0.32721598087762716,0.00041987322197638104,nan,nan
127,132916.8461470813,0.3291684614708128,0.0004221729561131055,nan,nan
128,108507.90784777813,0.08507907847778129,0.0004576658057367921,nan,nan
129,109394.11943668652,0.09394119436686532,0.0004309605996809823,nan,nan
130,110733.54816311634,0.10733548163116335,0.0004232664712200329,105929.07232999046,0.0592907232999047
131,119025.05924967187,0.19025059249671883,0.00041499919714924565,nan,nan
132,132237.8393711169,0.32237839371116883,0.00044435388444426574,nan,nan
133,123374.86945544455,0.23374869455444558,0.0004352424537156313,nan,nan
134,106691.85257306373,0.06691852573063728,0.0004480123275861167,nan,nan
135,136769.36512453284,0.3676936512453284,0.00042840504743346826,99914.38276622011,-0.0008561723377988883
136,119462.80177629083,0.19462801776290828,0.00045998403154380064,nan,nan
137,129212.38800614163,0.2921238800614163,0.0004584790172767896,nan,nan
138,145854.666393488,0.4585466639348801,0.00044456581260695065,nan,nan
139,104323.49331328017,0.04323493313280169,0.00046535093677218224,nan,nan
140,131117.28679640958,0.3111728679640957,0.0004729430250072623,103468.05980023193,0.03468059800231926
141,113641.63636872008,0.1364163636872009,0.0004750943888770941,nan,nan
142,135008.35804903612,0.35008358049036126,0.00047415482635039535,nan,nan
143,130018.207745823,0.30018207745823,0.00046953778446953947,nan,nan
144,130860.81085759548,0.3086081085759549,0.0004934448442730482,nan,nan
145,129284.67587151525,0.29284675871515264,0.0004852684267219591,104516.57315786745,0.04516573157867443
146,119603.07371817972,0.1960307371817971,0.0005032240343122949,nan,nan
147,125153.76960492683,0.25153769604926834,0.0005086420960392428,nan,nan
148,109643.77456656168,0.09643774566561691,0.0005131700055516261,nan,nan
149,137902.2508481465,0.3790225084814651,0.0004959981958688492,nan,nan
150,133575.31212317088,0.33575312123170886,0.0005126807896895664,105215.16035947419,0.0521516035947418
151,141315.07494019702,0.41315074940197016,0.0005285925571428321,nan,nan
152,119487.82314606279,0.19487823146062788,0.0005527299873254601,nan,nan
153,103287.28648663314,0.03287286486633145,0.0005465201228284838,nan,nan
154,138888.2090365924,0.388882090365924,0.0005582479290445329,nan,nan
155,134778.28565659153,0.34778285656591534,0.0005928901340380033,99736.70621373369,-0.002632937862663054
156,107583.50694662254,0.07583506946622531,0.0006249993853465805,nan,nan
157,106165.2867840241,0.061652867840241043,0.0006116404366445579,nan,nan
158,118384.80201803008,0.18384802018030078,0.000609809478898272,nan,nan
159,112834.22113759804,0.12834221137598045,0.0005968284921725562,nan,nan
160,120345.02454334623,0.20345024543346235,0.000616292834269462,114505.24831477366,0.14505248314773667
161,125909.49908570686,0.25909499085706855,0.0006247688558583245,nan,nan
162,117008.7289621047,0.17008728962104702,0.0006271455792025193,nan,nan
163,108841.05397312134,0.08841053973121338,0.0006286581418874076,nan,nan
164,118018.13568294246,0.1801813568294246,0.00062020548793085,nan,nan
165,133129.4600084215,0.33129460008421496,0.0006350419547088966,100086.81086137008,0.000868108613700791
166,109032.64554914074,0.09032645549140739,0.0006336393612283042,nan,nan
167,131291.59834773839,0.3129159834773838,0.000624772702699064,nan,nan
168,135595.2787643756,0.35595278764375604,0.0006180870583384067,nan,nan
169,119881.23381741306,0.19881233817413047,0.0006604184918090559,nan,nan
170,113919.88322474663,0.13919883224746643,0.0006590920909559937,106376.47562097172,0.06376475620971722
171,112523.99799751195,0.1252399799751196,0.0006496865396145092,nan,nan
172,136304.5314007604,0.363045314007604,0.000652921585942189,nan,nan
173,142649.29690398028,0.42649296903980294,0.0006846682724303064,nan,nan
174,110424.29113483435,0.1042429113483434,0.0007073629789376947,nan,nan
175,116028.10342196653,0.16028103421966522,0.0006865642284612634,132664.31887351995,0.3266431887351995
176,104245.79751804363,0.04245797518043637,0.0007312686806130766,nan,nan
177,129334.59858092426,0.29334598580924265,0.0007147200295006988,nan,nan
178,102392.50954462998,0.023925095446299727,0.0007138134942910692,nan,nan
179,131821.055256935,0.31821055256935016,0.0007162866631825269,nan,nan
180,125780.6983515281,0.257806983515281,0.000743255987006011,106994.18766668318,0.06994187666683183
181,114162.55562265788,0.14162555622657869,0.0007261567031863597,nan,nan
182,108133.31913529684,0.08133319135296846,0.0007358549721706816,nan,nan
183,139652.16016707238,0.3965216016707238,0.0007239042334436766,nan,nan
184,126268.96702791215,0.2626896702791215,0.0007564557045386877,nan,nan
185,126920.74587354534,0.2692074587354534,0.0007570986853924199,124936.32968584436,0.2493632968584436
186,105854.07520970625,0.05854075209706244,0.0007700358501440618,nan,nan
187,130119.06133895887,0.30119061338958875,0.000756464629515671,nan,nan
188,107061.13713141455,0.07061137131414541,0.0007734903224966936,nan,nan
189,105189.07843254469,0.051890784325446804,0.0007548325016027356,nan,nan
190,123612.35972950268,0.23612359729502685,0.0007669392479123438,121575.1472000808,0.21575147200080802
191,115236.24986867918,0.15236249868679175,0.000768267326729489,nan,nan
192,112632.37053541202,0.12632370535412019,0.0007584174327240103,nan,nan
193,111276.29958735566,0.11276299587355654,0.0007330281953506339,nan,nan
194,125123.54240580884,0.2512354240580883,0.0007354980050255202,nan,nan
195,124466.93200729582,0.24466932007295816,0.0007268422194329558,100042.31985785678,0.0004231985785678738
196,113659.58136725052,0.13659581367250517,0.0007482898772258751,nan,nan
197,113073.73520018681,0.1307373520018682,0.0007317920905587895,nan,nan
198,122194.45710162345,0.22194457101623466,0.0007269012558249593,nan,nan
199,117279.46213930694,0.17279462139306934,0.0007114426833109555,nan,nan
200,109397.78462016491,0.09397784620164917,0.0007286336619645401,122647.69367204278,0.2264769367204278
201,112886.1267105417,0.128861267105417,0.0007039993818346864,nan,nan
202,111835.37311219603,0.11835373112196024,0.0007037097537206397,nan,nan
203,117780.87137802102,0.17780871378021024,0.00068623449479632,nan,nan
204,120483.4613638919,0.20483461363891897,0.00067596583534549,nan,nan
205,108927.77159688172,0.08927771596881717,0.0006575410188550828,106067.04342180639,0.06067043421806395
206,107396.41519597075,0.07396415195970762,0.0006553084007647574,nan,nan
207,127297.46019583958,0.27297460195839585,0.0006549367482539509,nan,nan
208,127601.70218246736,0.2760170218246736,0.000656592581656282,nan,nan
209,112471.77501396937,0.12471775013969366,0.0006482808781051228,nan,nan
210,105725.17746009832,0.057251774600983296,0.0006379708816656512,105894.29448018651,0.058942944801865016
211,109820.75328384002,0.09820753283840022,0.0006231787842726168,nan,nan
212,120938.22875096693,0.20938228750966936,0.0006167667135604376,nan,nan
213,110613.31544421983,0.10613315444219817,0.0006112578076404884,nan,nan
214,107045.3272282089,0.07045327228208897,0.0006079679556177313,nan,nan
215,137080.8573811473,0.37080857381147303,0.0005989280939083465,102350.86877104569,0.023508687710456888
216,108744.33384023857,0.0874433384023856,0.0005961846200067836,nan,nan
217,133992.35130328932,0.33992351303289325,0.000568355097859108,nan,nan
218,126297.83362227463,0.26297833622274625,0.0005755374706840538,nan,nan
219,124670.34911451732,0.2467034911451731,0.0005704050848712683,nan,nan
220,116378.37242389702,0.16378372423897014,0.0005803665655616188,124797.42953851313,0.24797429538513116
221,116500.39626327709,0.16500396263277084,0.0005653018392494406,nan,nan
222,141078.3249727372,0.410783249727372,0.000558681050118195,nan,nan
223,142362.76942601227,0.4236276942601227,0.0005903683088700095,nan,nan
224,125379.58961338805,0.2537958961338804,0.0005980250920874414,nan,nan
225,110026.81368437414,0.10026813684374147,0.0006259571979808062,111719.6302825508,0.11719630282550808
226,115151.39380726432,0.15151393807264313,0.0006220634686126453,nan,nan
227,112915.92051255633,0.12915920512556323,0.0006084370237263351,nan,nan
228,135252.77578335686,0.3525277578335686,0.0006119757775655337,nan,nan
229,141852.6272505722,0.41852627250572194,0.0006247642468549978,nan,nan
230,131660.56825026526,0.31660568250265264,0.0006597396511209739,129561.10783633044,0.29561107836330436
231,120423.11164686596,0.20423111646865966,0.0006767976367112846,nan,nan
232,141966.7508208655,0.41966750820865495,0.0006661128797433759,nan,nan
233,104662.2573101082,0.046622573101081866,0.0006751490349743566,nan,nan
234,106607.93048434814,0.06607930484348135,0.000678429793949849,nan,nan
235,104886.57119637128,0.04886571196371281,0.0006459735391027837,99789.4803309784,-0.002105196690215916
236,132664.60464910223,0.32664604649102236,0.0006421228633116409,nan,nan
237,101361.48578150914,0.013614857815091419,0.000667234959228051,nan,nan
238,128522.03539870444,0.2852203539870444,0.0006454340530034587,nan,nan
239,144714.30209461186,0.4471430209461187,0.0006674608188244496,nan,nan
240,127693.02961867719,0.2769302961867719,0.0006647201777318807,106269.02521763621,0.06269025217636215
241,135842.51192807767,0.3584251192807768,0.0006545650913843202,nan,nan
242,119112.57613235849,0.19112576132358483,0.00065468929555368,nan,nan
243,142685.45375311954,0.4268545375311954,0.0006956199066198263,nan,nan
244,145411.383788142,0.45411383788142,0.0007014868617533954,nan,nan
245,134878.9225220778,0.34878922522077804,0.0007294634794095819,133549.75652024845,0.3354975652024845
246,118637.20005580335,0.18637200055803338,0.0007535466318548891,nan,nan
247,109726.83296134383,0.09726832961343823,0.0007359304667498782,nan,nan
248,133447.98767694086,0.3344798767694086,0.0007509966140290947,nan,nan
249,116240.73502873238,0.16240735028732378,0.0007721541094337729,nan,nan
250,129005.57953766068,0.29005579537660675,0.0007200674542590496,101762.78287798309,0.017627828779830823
