Date,Close,High,Low,Open,Volume
2014-07-01,20.54092025756836,20.661724034654615,20.455260006811038,20.54092025756836,152892000
2014-07-02,20.532133102416992,20.659524177721583,20.44647118822887,20.617793340869788,113860000
2014-07-03,20.65294075012207,20.668315625890436,20.470637454771612,20.573869481674542,91567200
2014-07-07,21.07904815673828,21.083440260487457,20.668316913151177,20.67710279638541,225872000
2014-07-08,20.94286346435547,21.261345356102726,20.62877535083115,21.144933693490376,260888000
2014-07-09,20.95165252685547,21.074651524010477,20.813278655056084,20.962635298345305,145744000
2014-07-10,20.874778747558594,20.986796652146534,20.540921923302378,20.593637217070643,158744000
2014-07-11,20.914316177368164,21.06147594804598,20.835244905656175,20.9450659301744,136072000
2014-07-14,21.18446922302246,21.281112234665347,21.008756636813583,21.05488125353349,171240000
2014-07-15,20.936275482177734,21.272327475812965,20.87257910075723,21.26134638119697,181911600
2014-07-16,20.817668914794922,21.327238298117447,20.80888303352818,21.298685440802164,213585200
2014-07-17,20.446475982666016,20.927492569643437,20.332262863192547,20.87258206156787,229192000
2014-07-18,20.74079704284668,20.808885536183457,20.43110097495544,20.56288753407086,199952000
2014-07-21,20.633167266845703,20.865987219586867,20.584845765166914,20.863790330673673,156316000
2014-07-22,20.804494857788086,20.841833603418117,20.67270996538244,20.795708974862933,220788000
2014-07-23,21.347013473510742,21.498565363403397,20.903335550498348,20.958246068394413,371672000
2014-07-24,21.311866760253906,21.375563152604983,21.177884982504366,21.314063649848293,182916000
2014-07-25,21.45243263244629,21.489771368345828,21.226201652220944,21.27232626875603,173876000
2014-07-28,21.74895477294922,21.797276291443243,21.42608237123485,21.485384986645617,221272000
2014-07-29,21.608379364013672,21.841201023592216,21.579826507268827,21.81704026952524,172572000
2014-07-30,21.55786895751953,21.678671087506427,21.45244002927631,21.621565357288315,132040000
2014-07-31,20.997779846191406,21.404117307440426,20.938477229446555,21.34042258697724,227372000
2014-08-01,21.114181518554688,21.22180728806845,20.824254191422007,20.844022839679003,194044000
2014-08-04,20.99557876586914,21.213025560582846,20.90332952457362,21.166900939935086,159832000
2014-08-05,20.892351150512695,21.015350154925475,20.7254227332841,20.945064770155923,223732000
2014-08-06,20.857208251953125,20.971423052997668,20.80229774107212,20.811083623901375,154232000
2014-08-07,20.854997634887695,21.17947595602221,20.7711174417175,20.954327492612652,186844000
2014-08-08,20.912389755249023,20.930048922547666,20.590117530367806,20.806438119598948,167460000
2014-08-11,21.18830108642578,21.208168064238585,20.93445611171547,21.029372000204706,146340000
2014-08-12,21.18389892578125,21.384766527476504,21.104434338452872,21.19935027975781,135180000
2014-08-13,21.464221954345703,21.464221954345703,21.19934123234391,21.223622161668974,127664000
2014-08-14,21.521623611450195,21.537074966167356,21.367110064278585,21.484099133433,112464000
2014-08-15,21.627565383911133,21.673919423249636,21.380342156702,21.609906221095383,195804000
2014-08-18,21.88803482055664,21.934388865569435,21.62756803138664,21.740141418958864,190288000
2014-08-19,22.190441131591797,22.223551646563276,21.92335256321115,21.943219545822338,277596000
2014-08-20,22.19927406311035,22.314055290378494,22.062418033150912,22.170579177311065,210796000
2014-08-21,22.20147705078125,22.28094160778546,22.09773156335516,22.19926923417818,133912000
2014-08-22,22.364830017089844,22.39794054451474,22.115400520755546,22.13747364434835,176736000
2014-08-25,22.413387298583984,22.552449464337244,22.355995841766482,22.468570938273995,161080000
2014-08-26,22.269906997680664,22.404555198129078,22.26328523111285,22.386896031234336,132608000
2014-08-27,22.543611526489258,22.640735235257765,22.227961157062023,22.29859612232901,209476000
2014-08-28,22.57010841369629,22.687097459249905,22.41780103073048,22.42442279797751,273840000
2014-08-29,22.62529182434082,22.713585982908544,22.559070784397274,22.704756398644673,178380000
2014-09-02,22.801877975463867,22.899000024998575,22.673851541905794,22.748900474913107,214256000
2014-09-03,21.83946990966797,22.779797578474035,21.760005362435,22.757724467369417,501684000
2014-09-04,21.65847396850586,22.093319603658138,21.58563116512848,21.819609241839064,342872000
2014-09-05,21.846094131469727,21.93880221897761,21.70040855046824,21.808569669964722,233828000
2014-09-08,21.71144676208496,21.921143875117846,21.64301960218236,21.918937742525987,185426800
2014-09-09,21.629772186279297,22.75331161519832,21.221413716919656,21.870373655903737,759385200
2014-09-10,22.294189453125,22.31847038824517,21.579009985772544,21.634193623032754,403478400
2014-09-11,22.38910675048828,22.391314567654042,21.989577731109872,22.163958237641555,249412400
2014-09-12,22.43987464904785,22.556863688425615,22.311848208793684,22.34054309337303,250504400
2014-09-15,22.43325424194336,22.746698618211116,22.39131581787865,22.693721107701233,245266000
2014-09-16,22.26327896118164,22.351573086718524,21.828431782270552,22.02930095996872,267632400
2014-09-17,22.42222023010254,22.470782109730198,22.203691771778082,22.35379136150389,243706000
2014-09-18,22.468568801879883,22.59217960412941,22.417799117201184,22.499471502442265,149197600
2014-09-19,22.285354614257812,22.592175430351517,22.183816947729806,22.578931899434558,283609600
2014-09-22,22.30742645263672,22.54582009994506,22.201474843213322,22.47077118360936,211153600
2014-09-23,22.65618896484375,22.722409988529186,22.192646851257482,22.205890382366334,253608800
2014-09-24,22.459735870361328,22.70254348890246,22.33833121905545,22.550237825711278,240687200
2014-09-25,21.603286743164062,22.230171932856464,21.570176230396786,22.18602570521385,400368000
2014-09-26,22.23900032043457,22.23900032043457,21.72027459518395,21.748969473202987,249482000
2014-09-29,22.097726821899414,22.170569597535348,21.771039081637518,21.77545471389621,199065200
2014-09-30,22.23900032043457,22.41338077317458,22.190438462194244,22.252243851201733,221056400
2014-10-01,21.892452239990234,22.225761874472898,21.786498917401314,22.203687072716633,205965200
2014-10-02,22.051380157470703,22.12201514058445,21.64081379184993,21.912316324039605,191031200
2014-10-03,21.98957633972168,22.119808915053014,21.861549897345448,21.949844053607364,173878400
2014-10-06,21.98957633972168,22.21693265534822,21.945428419555242,22.062417460872126,148204800
2014-10-07,21.79753303527832,22.09993992264079,21.793119086034427,21.947632570630912,168376800
2014-10-08,22.250038146972656,22.318465302680558,21.700408032570536,21.799739567447457,229618800
2014-10-09,22.298599243164062,22.59879830858117,22.208098970657637,22.413382130331534,309506000
2014-10-10,22.234588623046875,22.521542484506288,22.13967271343959,22.225759040284487,265326400
2014-10-13,22.031513214111328,22.466360513854593,22.031513214111328,22.36703064756853,214333600
2014-10-14,21.79753303527832,22.188232380084113,21.757800755800556,22.1595374998221,254754400
2014-10-15,21.53045082092285,21.88583362425961,21.0095170850033,21.625366756299837,403734400
2014-10-16,21.247907638549805,21.570179870118416,21.060283613303334,21.091186314681767,288618000
2014-10-17,21.559139251708984,21.85271655505998,21.36930743781816,21.521614789074224,272718800
2014-10-20,22.020475387573242,22.06462161634279,21.680544037021534,21.702617151406308,310069200
2014-10-21,22.618667602539062,22.740070583832672,22.35378515558144,22.740070583832672,378495600
2014-10-22,22.733444213867188,22.980667444150967,22.647357899157843,22.700333704193483,273052400
2014-10-23,23.139596939086914,23.18815879622951,22.874714541237456,22.974046071957442,284298800
2014-10-24,23.225690841674805,23.285288432317262,23.073383455263663,23.216861257122023,188215600
2014-10-27,23.201404571533203,23.283076946817946,23.11090261372546,23.144013127169043,136750800
2014-10-28,23.561208724975586,23.561208724975586,23.254387791843342,23.265425194531463,192243600
2014-10-29,23.693639755249023,23.700263204682027,23.477320894412642,23.541334099700705,210751600
2014-10-30,23.614177703857422,23.69584839158094,23.37578403813724,23.60976207074931,162619200
2014-10-31,23.839326858520508,23.848156440926957,23.664946395152114,23.841534675139783,178557200
2014-11-03,24.14835548400879,24.347016877792527,23.841534652970267,23.887888697508032,209130400
2014-11-04,23.971763610839844,24.168217158558154,23.777517879407803,24.1395222831182,166297600
2014-11-05,24.029170989990234,24.12629476218649,23.86803397558022,24.082146827519324,149743600
2014-11-06,24.097883224487305,24.11783635378142,23.89836207978517,24.07571439633964,139874000
2014-11-07,24.166614532470703,24.23533842346907,24.06463654566315,24.108974212493017,134766000
2014-11-10,24.126705169677734,24.237551006137114,24.09123369015158,24.168825437398496,108782000
2014-11-11,24.319576263427734,24.33066152381477,24.031378098470746,24.097884586673157,109769200
2014-11-12,24.66319465637207,24.703099218751905,24.24641498702832,24.24863068561339,187769600
2014-11-13,25.011259078979492,25.150924249755104,24.740794917570025,24.78513427514656,238091600
2014-11-14,25.31275177001953,25.31496916002562,24.654327322170715,25.08440964920958,176254400
2014-11-17,25.27063751220703,26.000003440000825,25.117671382665648,25.33271092029612,186986800
2014-11-18,25.598743438720703,25.64751588823528,25.248470111637495,25.259555374299396,176896000
2014-11-19,25.421384811401367,25.65859484388199,25.228514130218667,25.592088353995074,167476800
2014-11-20,25.784957885742188,25.90688898215942,25.46128824687572,25.474590897358752,173582000
2014-11-21,25.8204288482666,26.064289344845673,25.722883973085697,26.050988386002167,228717200
2014-11-24,26.29928207397461,26.330318772312243,25.85368303725294,25.904671173933387,189803200
2014-11-25,26.07094383239746,26.547581330255017,26.03768973880303,26.396830905150615,275361600
2014-11-26,26.381309509277344,26.403478338657546,26.121930653645123,26.146316873375326,163073200
2014-11-28,26.365785598754883,26.46998093537654,26.170697573432633,26.44115994102499,99257600
2014-12-01,25.510059356689453,26.4367305670728,24.667630368568904,26.33918569501988,335256000
2014-12-02,25.412517547607422,25.66081284668138,24.995737783700438,25.162006549445675,237395600
2014-12-03,25.70071792602539,25.793828030753204,25.5189308062063,25.660813353802986,172253600
2014-12-04,25.603168487548828,25.98226101056499,25.558830833573975,25.665241879662855,168178000
2014-12-05,25.49454689025879,25.73397434524478,25.41473773859679,25.714021211642514,153275600
2014-12-08,24.91814422607422,25.41695048717341,24.745224992846218,25.295019391244317,230659600
2014-12-09,25.299457550048828,25.339362123920097,24.2419871881469,24.428209096670646,240832000
2014-12-10,24.818382263183594,25.46128845697611,24.727489556227916,25.363745270410657,178261200
2014-12-11,24.74522590637207,25.22851383595588,24.683150815279017,24.887108446123896,165606800
2014-12-12,24.326231002807617,24.800651105841048,24.292976909508866,24.488064996755597,224112400
2014-12-15,23.993688583374023,24.740788378821897,23.57690718917354,24.54126555089327,268872400
2014-12-16,23.665584564208984,24.421553932170685,23.55695612503971,23.581342342804486,243162800
2014-12-17,24.255287170410156,24.350612967715282,23.6811048479873,23.747613027576232,213647200
2014-12-18,24.973569869995117,24.973569869995117,24.532403868940314,24.800650617891897,236024800
2014-12-19,24.780698776245117,25.10436846600192,24.754096853842928,24.887111539974374,353719200
2014-12-22,25.037858963012695,25.159788372590835,24.822817762083776,24.864939722662147,180670000
2014-12-23,24.949182510375977,25.12431914503488,24.931446769591275,25.102150314740676,104113600
2014-12-24,24.831684112548828,24.98686760301388,24.831684112548828,24.958048295176997,57918400
2014-12-26,25.27063751220703,25.388133847714734,24.831688874220774,24.851640316232185,134884000
2014-12-29,25.25290298461914,25.443556295279908,25.20634623805685,25.226299371065473,110395600
2014-12-30,24.944746017456055,25.255114694393377,24.85385331207606,25.193041297280555,119526000
2014-12-31,24.470327377319336,25.079979505984745,24.43264019711325,25.01125562544738,165613600
2015-01-02,24.237546920776367,24.705316407099893,23.798596738180272,24.694231148773138,212818400
2015-01-05,23.554737091064453,24.0867973730431,23.368516922627084,24.006988246177652,257142000
2015-01-06,23.55695915222168,23.816338020280458,23.19560061965636,23.61903255400942,263188400
2015-01-07,23.887277603149414,23.98703817877105,23.65450067153463,23.765346507280103,160423600
2015-01-08,24.805084228515625,24.862724544218292,24.097887162827078,24.215385184821525,237458000
2015-01-09,24.831684112548828,25.106581306246863,24.432638435105563,24.977999733362566,214798000
2015-01-12,24.219816207885742,24.969133482585438,24.120055627743543,24.962483002759065,198603200
2015-01-13,24.434856414794922,25.006821335803178,24.144440865044796,24.703103135568583,268367600
2015-01-14,24.341751098632812,24.49471723257199,24.053551191220834,24.173264920851643,195826400
2015-01-15,23.681108474731445,24.399389143979025,23.645638680525572,24.386088182573513,240056000
2015-01-16,23.49709701538086,23.849587610976112,23.321960412602127,23.727656529493125,314053200
2015-01-20,24.10231590270996,24.157738813931655,23.610160180441635,23.907226172730866,199599600
2015-01-21,24.286325454711914,24.62107869073436,24.00255866913812,24.153309086853763,194303600
2015-01-22,24.91814422607422,24.933662575431267,24.324010478532255,24.443724184160846,215185600
2015-01-23,25.046724319458008,25.217426152284684,24.72527039983578,24.89597392403558,185859200
2015-01-26,25.073326110839844,25.35265807271684,25.006819628451208,25.215208636250004,222460000
2015-01-27,24.195423126220703,24.935874012088902,24.17103691285729,24.922571364835246,382274800
2015-01-28,25.563274383544922,26.18622933247056,25.563274383544922,26.077599160443782,585908400
2015-01-29,26.359148025512695,26.42343883259276,25.618696739981743,25.78718293469592,337745600
2015-01-30,25.973398208618164,26.603001772030364,25.904672637239905,26.248295420011285,334982000
2015-02-02,26.29928207397461,26.41899577815114,25.73396933307641,26.17070219145008,250956400
2015-02-03,26.30371856689453,26.401261757431495,26.073159013253253,26.270464476118452,207662800
2015-02-04,26.505462646484375,26.716070804402737,26.228347984518376,26.270469954376782,280598800
2015-02-05,26.69464111328125,26.759185637251118,26.541069601144372,26.7124451524758,168984800
2015-02-06,26.469844818115234,26.763632651229667,26.363012106960742,26.71244158799873,174826400
2015-02-09,26.645675659179688,26.67238256646888,26.35856451948115,26.385273124818873,155559200
2015-02-10,27.157577514648438,27.1865122612424,26.743605174485186,26.74582961803202,248034000
2015-02-11,27.79411506652832,27.803017933868055,27.26440719517657,27.324499427159374,294247200
2015-02-12,28.145771026611328,28.372789901407252,27.947686895532566,28.056744050182502,297898000
2015-02-13,28.28376579284668,28.328278436550338,27.96549546602483,28.328278436550338,217088800
2015-02-17,28.450687408447266,28.684383005533768,28.248150997899188,28.375013885390867,252609600
2015-02-18,28.648775100708008,28.662128554300637,28.36611454730817,28.406176606134583,179566800
2015-02-19,28.58867073059082,28.71775972837292,28.561963833151697,28.5953474549506,149449600
2015-02-20,28.822378158569336,28.822378158569336,28.499657229063484,28.62651844031598,195793600
2015-02-23,29.601362228393555,29.601362228393555,28.857990488247626,28.93811461207815,283896400
2015-02-24,29.416624069213867,29.734896040236197,29.194057492254306,29.588001284379736,276912400
2015-02-25,28.664352416992188,29.289767448381888,28.521909921395615,29.280862882102554,298846800
2015-02-26,29.027137756347656,29.127292054691086,28.179159489691134,28.664353084202308,365150000
2015-02-27,28.59090805053711,29.060523730781554,28.54194312493081,28.933659133684255,248059200
2015-03-02,28.731122970581055,28.995977780785267,28.555296842347186,28.76673444336919,192386800
2015-03-03,28.79121971130371,28.8268311875612,28.508559137168003,28.702194416757287,151265200
2015-03-04,28.608713150024414,28.835732063722944,28.559751615792635,28.73335331565114,126665200
2015-03-05,28.134641647338867,28.655446619377418,27.98997303353431,28.617610709042626,226068400
2015-03-06,28.17693519592285,28.793444017765854,28.101263356309413,28.57755411361783,291368400
2015-03-09,28.29711151123047,28.837950002875996,27.83417267184496,28.479616017404826,354114000
2015-03-10,27.711769104003906,28.3149244137179,27.553747014570217,28.13464600287989,275426400
2015-03-11,27.206539154052734,27.769632348191667,27.1776061090033,27.765181763587254,275756000
2015-03-12,27.69841766357422,27.798573670384616,27.07077980681414,27.22212518990764,193450800
2015-03-13,27.50700569152832,27.909852398243732,27.282214644751413,27.687285794905343,207309200
2015-03-16,27.809696197509766,27.809696197509766,27.346758956585212,27.571550001661393,143497200
2015-03-17,28.274864196777344,28.337182579986006,27.965496724385353,28.021138380542887,204092400
2015-03-18,28.593130111694336,28.746701602291754,28.125740611932834,28.265956952446786,261083600
2015-03-19,28.377239227294922,28.766730746100933,28.354982908687088,28.6554474550135,183238000
2015-03-20,28.021141052246094,28.57755596882475,27.85644220977003,28.544172330386107,274780400
2015-03-23,28.312700271606445,28.455142776311558,28.159128756389002,28.29267009034257,150838800
2015-03-24,28.196964263916016,28.497427148688423,28.168029517967973,28.31715043665406,131369200
2015-03-25,27.46027183532715,28.225901631550762,27.46027183532715,28.163583243123025,206620800
2015-03-26,27.651676177978516,27.794118677825203,27.28666705986531,27.32227853385125,190291600
2015-03-27,27.43133544921875,27.75405636351956,27.355663614766957,27.72512331470832,158184800
2015-03-30,28.1257381439209,28.13241486935259,27.598254760190876,27.60938376794248,188398800
2015-03-31,27.6939640045166,28.152450688573246,27.67838440937046,28.06342370286021,168362400
2015-04-01,27.653905868530273,27.847539462569245,27.39795388506692,27.780768789300975,162485600
2015-04-02,27.892045974731445,27.945461482762074,27.64054633045754,27.82750145758893,128880400
2015-04-06,28.343860626220703,28.379472102882282,27.671710135695783,27.702869328750328,148776000
2015-04-07,28.045616149902344,28.51523008704785,28.038939423968984,28.408399076017474,140049200
2015-04-08,27.95435905456543,28.13241297833354,27.814142735780486,28.01000069348696,149316800
2015-04-09,28.16802406311035,28.172476345339447,27.745148945945807,28.010002004940247,129936000
2015-04-10,28.288219451904297,28.31270191801622,27.878697651575177,28.03226747767425,160752000
2015-04-13,28.232572555541992,28.615389073008984,28.179157047591232,28.570873036627983,145460400
2015-04-14,28.11016273498535,28.330503197261073,28.023361895360114,28.265958678402846,102098400
2015-04-15,28.21699333190918,28.294891302452985,28.045617796712808,28.1346447764979,115881600
2015-04-16,28.08123207092285,28.288219110430457,28.067878616131612,28.105714536739242,113476000
